province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,30810
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,HEAD,MALE,28308
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,2502
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,28301
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,553
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,27748
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,17117
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,9461
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,7656
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,409
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,87
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,322
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,149
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,83
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,66
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,513
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,116
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,397
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,1392
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,783
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,608
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,1
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,1432
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,867
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,565
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,1577
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,1006
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,571
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,930
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,829
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,101
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,15916
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,8843
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,7073
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,115
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,66
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,49
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,ALL SEXES,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,MALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,FEMALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,ALL SEXES,1058
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,MALE,596
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,FEMALE,461
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,TRANSGENDER,1
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,ALL SEXES,705
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,MALE,483
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,FEMALE,222
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,ALL SEXES,435
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,MALE,286
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,FEMALE,149
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,HEAD,ALL SEXES,28328
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,HEAD,MALE,27130
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,HEAD,FEMALE,1198
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,HEAD,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SPOUSE,ALL SEXES,28301
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SPOUSE,MALE,553
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SPOUSE,FEMALE,27748
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,ALL SEXES,1104
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,MALE,599
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,FEMALE,505
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,404
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,MALE,87
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,FEMALE,317
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,34
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,MALE,17
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,17
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,ALL SEXES,291
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,MALE,93
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,FEMALE,198
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,ALL SEXES,286
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,MALE,179
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,FEMALE,107
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,BROTHER/SISTER,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,ALL SEXES,663
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,MALE,364
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,FEMALE,299
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,OTHER RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,NON-RELATIVE,ALL SEXES,1122
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,NON-RELATIVE,MALE,718
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,NON-RELATIVE,FEMALE,404
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,MARRIED,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,HEAD,ALL SEXES,1510
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,HEAD,MALE,334
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,HEAD,FEMALE,1176
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,HEAD,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SPOUSE,ALL SEXES,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SPOUSE,MALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SPOUSE,FEMALE,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,ALL SEXES,78
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,MALE,17
BALOCHISTAN,110,WASHUK DISTRICT,WASHUK DISTRICT,TOTAL,WIDOWED,SON/DAUGHTER,FEMALE,61
