province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,TOTAL,26394
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,MUSLIM,26362
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,CHRISTIAN,13
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,AHMADI,10
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,ALL SEXES,OTHERS,9
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,TOTAL,13685
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,MUSLIM,13670
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,CHRISTIAN,7
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,AHMADI,7
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,MALE,OTHERS,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,TOTAL,12709
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,MUSLIM,12692
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,CHRISTIAN,6
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,AHMADI,3
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,FEMALE,OTHERS,8
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,TOTAL,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,MUSLIM,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,CHRISTIAN,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,AHMADI,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TRANSGENDER,OTHERS,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,TOTAL,26394
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,MUSLIM,26362
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,CHRISTIAN,13
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,AHMADI,10
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,ALL SEXES,OTHERS,9
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,TOTAL,13685
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,MUSLIM,13670
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,CHRISTIAN,7
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,HINDU,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,AHMADI,7
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,SCHEDULED CASTES,0
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,MALE,OTHERS,1
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,RURAL,FEMALE,TOTAL,12709
