province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,HEAD,ALL SEXES,3308
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,HEAD,MALE,2822
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,HEAD,FEMALE,486
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SPOUSE,ALL SEXES,2964
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SPOUSE,MALE,164
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SPOUSE,FEMALE,2800
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,2764
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SON/DAUGHTER,MALE,1989
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,775
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,922
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,9
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,913
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,126
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,58
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,68
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,660
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,FATHER/MOTHER,MALE,208
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,452
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,863
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,BROTHER/SISTER,MALE,644
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,219
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,1314
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,OTHER RELATIVE,MALE,450
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,864
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,NA
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,285
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,NON-RELATIVE,MALE,218
FATA,036,FR LAKKI MARWAT,FR LAKKI MARWAT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,67
