province_name,district_code,district_name,area_name,area_type,gender,group_all_ages,group_00_04,age_below_1,age_01,age_02,age_03,age_04,group_05_09,age_05,age_06,age_07,age_08,age_09,group_10_14,age_10,age_11,age_12,age_13,age_14,group_15_19,age_15,age_16,age_17,age_18,age_19,group_20_24,age_20,age_21,age_22,age_23,age_24,group_25_29,age_25,age_26,age_27,age_28,age_29,group_30_34,age_30,age_31,age_32,age_33,age_34,group_35_39,age_35,age_36,age_37,age_38,age_39,group_40_44,age_40,age_41,age_42,age_43,age_44,group_45_49,age_45,age_46,age_47,age_48,age_49,group_50_54,age_50,age_51,age_52,age_53,age_54,group_55_59,age_55,age_56,age_57,age_58,age_59,group_60_64,age_60,age_61,age_62,age_63,age_64,group_65_69,age_65,age_66,age_67,age_68,age_69,group_70_74,age_70,age_71,age_72,age_73,age_74,group_75_and_up
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,ALL SEXES,1555742,217933,42874,42208,42632,45971,44248,228978,45966,44049,48025,44114,46824,193739,39509,43050,37506,38563,35111,166603,34793,33792,33678,31563,32777,137069,27880,29384,27102,26737,25966,116358,22934,24709,23205,22379,23131,100323,20547,22361,19901,19112,18402,81113,15723,18247,15396,16337,15410,66974,13699,14763,12851,13135,12526,58419,10839,12912,11078,11885,11705,51993,10709,11819,10029,10081,9355,35428,7812,7878,6423,7105,6210,33605,6521,7582,6865,6642,5995,25037,5020,5513,5156,5090,4258,18866,3732,4521,4101,3736,2776,23304
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,MALE,771976,111879,22014,21524,22070,23383,22888,117669,23537,22788,24592,22650,24102,100224,20193,22262,19484,20094,18191,83687,17438,17185,16918,15848,16298,65260,13570,14176,12794,12657,12063,51573,10453,11036,9976,9905,10203,45798,9346,9962,8996,8832,8662,37856,7461,8150,7012,7958,7275,31620,6438,6665,6041,6325,6151,27684,5157,5810,5193,5904,5620,26246,5280,5663,5148,5215,4940,19104,4060,4214,3613,3937,3280,17501,3373,3889,3665,3504,3070,13367,2599,2887,2804,2729,2348,10131,1926,2419,2213,2070,1503,12377
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,FEMALE,783509,106054,20860,20684,20562,22588,21360,111309,22429,21261,23433,21464,22722,93515,19316,20788,18022,18469,16920,82890,17347,16604,16754,15712,16473,71758,14300,15198,14292,14074,13894,64740,12466,13665,13221,12468,12920,54494,11190,12394,10899,10276,9735,43232,8257,10090,8384,8372,8129,35337,7249,8098,6809,6807,6374,30718,5674,7099,5884,5978,6083,25737,5425,6156,4875,4866,4415,16316,3749,3661,2810,3167,2929,16100,3148,3693,3198,3136,2925,11664,2419,2623,2352,2360,1910,8728,1803,2101,1887,1665,1272,10917
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,TOTAL,TRANSGENDER,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,8,3,6,3,6,51,10,10,16,6,9,45,15,8,8,6,8,31,11,5,6,4,5,25,5,7,0,7,6,17,12,0,1,3,1,17,8,3,1,3,2,10,4,0,6,0,0,8,3,3,0,1,1,4,0,0,2,2,0,6,2,3,0,1,0,7,3,1,1,1,1,10
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,RURAL,ALL SEXES,1410844,200128,39310,38842,39277,41967,40732,210329,42226,40496,44005,40598,43004,177012,36341,39217,34235,35181,32038,151087,31661,30642,30396,28710,29678,123246,25315,26445,24367,24024,23095,104419,20633,22164,20763,19999,20860,89983,18450,20238,17782,16990,16523,72425,13969,16478,13830,14382,13766,59630,11978,13285,11425,11677,11265,52561,9575,11691,10071,10661,10563,46464,9433,10728,8945,8976,8382,31547,6828,7041,5837,6287,5554,30268,5795,6869,6192,5961,5451,22927,4470,5058,4806,4688,3905,17432,3377,4214,3808,3462,2571,21386
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,RURAL,MALE,698451,102663,20162,19819,20342,21317,21023,108125,21639,20924,22578,20861,22123,91542,18573,20266,17783,18337,16583,75587,15753,15556,15233,14333,14712,58416,12253,12692,11475,11341,10655,46044,9368,9863,8871,8814,9128,40816,8326,8965,7957,7830,7738,33652,6605,7333,6247,6977,6490,27920,5574,5931,5337,5596,5482,24724,4554,5191,4658,5274,5047,23397,4641,5140,4563,4645,4408,16954,3541,3748,3260,3490,2915,15663,2964,3499,3283,3139,2778,12178,2286,2626,2595,2525,2146,9348,1731,2254,2050,1914,1399,11422
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,RURAL,FEMALE,712267,97465,19148,19023,18935,20650,19709,102204,20587,19572,21427,19737,20881,85470,17768,18951,16452,16844,15455,75483,15900,15084,15160,14375,14964,64815,13058,13750,12887,12681,12439,58357,11259,12296,11888,11184,11730,49149,10117,11270,9822,9158,8782,38760,7363,9141,7583,7401,7272,31702,6399,7354,6087,6080,5782,27829,5016,6499,5412,5386,5516,23064,4791,5588,4380,4331,3974,14589,3286,3291,2577,2796,2639,14601,2831,3370,2907,2820,2673,10743,2182,2429,2211,2162,1759,8079,1644,1959,1758,1547,1171,9957
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,RURAL,TRANSGENDER,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,8,2,3,2,2,15,4,3,5,2,1,18,6,5,4,1,2,18,7,3,3,2,3,13,1,4,0,4,4,8,5,0,1,1,1,8,5,1,1,1,0,3,1,0,2,0,0,4,1,2,0,1,0,4,0,0,2,2,0,6,2,3,0,1,0,5,2,1,0,1,1,7
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,URBAN,ALL SEXES,144898,17805,3564,3366,3355,4004,3516,18649,3740,3553,4020,3516,3820,16727,3168,3833,3271,3382,3073,15516,3132,3150,3282,2853,3099,13823,2565,2939,2735,2713,2871,11939,2301,2545,2442,2380,2271,10340,2097,2123,2119,2122,1879,8688,1754,1769,1566,1955,1644,7344,1721,1478,1426,1458,1261,5858,1264,1221,1007,1224,1142,5529,1276,1091,1084,1105,973,3881,984,837,586,818,656,3337,726,713,673,681,544,2110,550,455,350,402,353,1434,355,307,293,274,205,1918
KHYBER PAKTUNKHWA,008,MANSEHRA DISTRICT,MANSEHRA DISTRICT,URBAN,MALE,73525,9216,1852,1705,1728,2066,1865,9544,1898,1864,2014,1789,1979,8682,1620,1996,1701,1757,1608,8100,1685,1629,1685,1515,1586,6844,1317,1484,1319,1316,1408,5529,1085,1173,1105,1091,1075,4982,1020,997,1039,1002,924,4204,856,817,765,981,785,3700,864,734,704,729,669,2960,603,619,535,630,573,2849,639,523,585,570,532,2150,519,466,353,447,365,1838,409,390,382,365,292,1189,313,261,209,204,202,783,195,165,163,156,104,955
