province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,ALL AGES,270,WORKING,81
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,27,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,05-09,40,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,10-14,30,WORKING,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,15-24,49,WORKING,16
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,25-34,26,WORKING,16
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,35-44,29,WORKING,18
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,45-54,21,WORKING,11
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,55-64,22,WORKING,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,65-74,17,WORKING,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,WORKING,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,ALL AGES,270,OTHER,34
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,27,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,05-09,40,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,10-14,30,OTHER,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,15-24,49,OTHER,9
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,25-34,26,OTHER,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,35-44,29,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,45-54,21,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,55-64,22,OTHER,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,65-74,17,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,ALL AGES,149,WORKING,52
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,BELOW 5 YEARS,19,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,05-09,24,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,10-14,16,WORKING,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,15-24,30,WORKING,11
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,25-34,13,WORKING,9
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,35-44,17,WORKING,11
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,45-54,10,WORKING,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,55-64,10,WORKING,5
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,65-74,7,WORKING,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,75 AND ABOVE,3,WORKING,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,ALL AGES,149,OTHER,19
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,BELOW 5 YEARS,19,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,05-09,24,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,10-14,16,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,15-24,30,OTHER,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,25-34,13,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,35-44,17,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,45-54,10,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,55-64,10,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,65-74,7,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,MALE,75 AND ABOVE,3,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,ALL AGES,121,WORKING,29
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,8,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,05-09,16,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,10-14,14,WORKING,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,15-24,19,WORKING,5
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,25-34,13,WORKING,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,35-44,12,WORKING,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,45-54,11,WORKING,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,55-64,12,WORKING,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,65-74,10,WORKING,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,75 AND ABOVE,6,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,ALL AGES,121,OTHER,15
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,8,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,05-09,16,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,10-14,14,OTHER,4
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,15-24,19,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,25-34,13,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,35-44,12,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,45-54,11,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,55-64,12,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,65-74,10,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,FEMALE,75 AND ABOVE,6,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,05-09,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,10-14,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,15-24,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,25-34,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,35-44,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,45-54,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,55-64,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,65-74,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,05-09,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,10-14,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,15-24,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,25-34,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,ALL AGES,207,WORKING,73
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,20,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,05-09,30,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,10-14,23,WORKING,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,15-24,38,WORKING,15
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,25-34,22,WORKING,16
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,35-44,23,WORKING,15
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,45-54,17,WORKING,10
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,55-64,16,WORKING,7
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,65-74,11,WORKING,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,7,WORKING,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,ALL AGES,207,OTHER,16
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,20,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,05-09,30,OTHER,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,10-14,23,OTHER,6
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,15-24,38,OTHER,3
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,25-34,22,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,35-44,23,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,45-54,17,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,55-64,16,OTHER,2
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,65-74,11,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,7,OTHER,1
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,MALE,ALL AGES,113,WORKING,46
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,MALE,BELOW 5 YEARS,16,WORKING,0
SINDH,100,UMER KOT DISTRICT,UMER KOT DISTRICT,RURAL,MALE,05-09,18,WORKING,0
