province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,HEAD,ALL SEXES,80289
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,HEAD,MALE,75512
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,HEAD,FEMALE,4777
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SPOUSE,ALL SEXES,75169
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SPOUSE,MALE,824
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SPOUSE,FEMALE,74345
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,71175
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SON/DAUGHTER,MALE,53327
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,17846
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,2
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,22986
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,419
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,22567
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,4212
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,2625
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,1587
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,12713
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,FATHER/MOTHER,MALE,3380
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,9333
FATA,031,SOUTH WAZIRISTAN AGENCY,SOUTH WAZIRISTAN AGENCY,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
