province_name,district_code,district_name,area_name,area_type,gender,marital_status,age_group,count
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,15 AND ABOVE,115303
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,15-19,23268
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,20-24,18074
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,25-29,17085
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,30-34,13968
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,35-39,11927
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,40-44,7495
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,45-49,6447
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,50-54,4998
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,55-59,3408
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,60-64,3089
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,65-69,2193
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,70-74,1423
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,1928
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15 AND ABOVE,37494
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15-19,20306
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,20-24,9821
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,25-29,4721
BALOCHISTAN,119,CHAGAI DISTRICT,CHAGAI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,30-34,1601
