province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,ALL SEXES,207115,32.77,ILLITERATE,139242
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,ALL SEXES,207115,32.77,TOTAL LITERATE,67873
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,ALL SEXES,207115,32.77,FORMAL LITERATE,64850
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,ALL SEXES,207115,32.77,INFORMAL LITERATE,3023
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,MALE,109702,43.22,ILLITERATE,62292
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,MALE,109702,43.22,TOTAL LITERATE,47410
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,MALE,109702,43.22,FORMAL LITERATE,45537
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,MALE,109702,43.22,INFORMAL LITERATE,1873
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,FEMALE,97408,21,ILLITERATE,76948
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,FEMALE,97408,21,TOTAL LITERATE,20460
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,FEMALE,97408,21,FORMAL LITERATE,19310
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,FEMALE,97408,21,INFORMAL LITERATE,1150
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,TRANSGENDER,5,60,ILLITERATE,2
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,TRANSGENDER,5,60,TOTAL LITERATE,3
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,TRANSGENDER,5,60,FORMAL LITERATE,3
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,TOTAL,TRANSGENDER,5,60,INFORMAL LITERATE,0
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,ALL SEXES,166680,27.49,ILLITERATE,120866
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,ALL SEXES,166680,27.49,TOTAL LITERATE,45814
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,ALL SEXES,166680,27.49,FORMAL LITERATE,43591
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,ALL SEXES,166680,27.49,INFORMAL LITERATE,2223
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,MALE,88597,38.02,ILLITERATE,54914
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,MALE,88597,38.02,TOTAL LITERATE,33683
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,MALE,88597,38.02,FORMAL LITERATE,32239
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,MALE,88597,38.02,INFORMAL LITERATE,1444
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,FEMALE,78078,15.53,ILLITERATE,65950
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,FEMALE,78078,15.53,TOTAL LITERATE,12128
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,FEMALE,78078,15.53,FORMAL LITERATE,11349
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,FEMALE,78078,15.53,INFORMAL LITERATE,779
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,TRANSGENDER,5,60,ILLITERATE,2
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,TRANSGENDER,5,60,TOTAL LITERATE,3
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,TRANSGENDER,5,60,FORMAL LITERATE,3
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,RURAL,TRANSGENDER,5,60,INFORMAL LITERATE,0
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,ALL SEXES,40435,54.55,ILLITERATE,18376
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,ALL SEXES,40435,54.55,TOTAL LITERATE,22059
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,ALL SEXES,40435,54.55,FORMAL LITERATE,21259
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,ALL SEXES,40435,54.55,INFORMAL LITERATE,800
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,MALE,21105,65.04,ILLITERATE,7378
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,MALE,21105,65.04,TOTAL LITERATE,13727
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,MALE,21105,65.04,FORMAL LITERATE,13298
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,MALE,21105,65.04,INFORMAL LITERATE,429
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,FEMALE,19330,43.1,ILLITERATE,10998
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,FEMALE,19330,43.1,TOTAL LITERATE,8332
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,FEMALE,19330,43.1,FORMAL LITERATE,7961
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,FEMALE,19330,43.1,INFORMAL LITERATE,371
BALOCHISTAN,130,KILLA SAIFULLAH DISTRICT,KILLA SAIFULLAH DISTRICT,URBAN,TRANSGENDER,0,0,ILLITERATE,0
