province_name,district_code,district_name,area_name,area_type,gender,work_activity,age_group,count
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 AND ABOVE,3949
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,10 - 14,747
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,15 - 19,696
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,477
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,476
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,333
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,299
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,207
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,179
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,138
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,109
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,103
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,65 - 69,62
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,70 - 74,54
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,75 AND ABOVE,69
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,10 AND ABOVE,759
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,10 - 14,66
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,15 - 19,75
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,20 - 24,71
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,25 - 29,93
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,30 - 34,90
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,35 - 39,90
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,40 - 44,66
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,45 - 49,60
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,50 - 54,43
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,55 - 59,27
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,60 - 64,30
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,65 - 69,14
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,70 - 74,18
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,WORKING,75 AND ABOVE,16
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 AND ABOVE,234
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,10 - 14,30
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,15 - 19,46
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,20 - 24,33
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,25 - 29,30
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,30 - 34,22
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,35 - 39,24
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,40 - 44,15
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,45 - 49,10
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,50 - 54,5
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,55 - 59,8
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,60 - 64,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,65 - 69,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,70 - 74,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,SEEKING WORK,75 AND ABOVE,2
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,10 AND ABOVE,376
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,10 - 14,207
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,15 - 19,111
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,20 - 24,41
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,25 - 29,13
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,30 - 34,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,35 - 39,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,40 - 44,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,45 - 49,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,50 - 54,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,55 - 59,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,60 - 64,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,65 - 69,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,70 - 74,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,STUDENT,75 AND ABOVE,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,10 AND ABOVE,1446
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,10 - 14,228
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,15 - 19,248
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,20 - 24,182
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,25 - 29,207
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,30 - 34,130
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,35 - 39,103
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,40 - 44,72
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,HOUSEKEEPING,45 - 49,68
