province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,747712
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,603777
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,143935
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,386925
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,336409
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,50516
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,360645
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,267264
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,93381
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,142
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,104
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,38
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,63704
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,22809
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,40895
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,32415
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,13762
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,18653
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,31280
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,9044
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,22236
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,9
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,6
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,126195
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,81034
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,45161
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,TOTAL POPULATION,20 - 24,64671
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC OBTAINED,20 - 24,48328
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,20 - 24,16343
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,20 - 24,61494
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,20 - 24,32692
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,20 - 24,28802
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,20 - 24,30
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,20 - 24,14
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,20 - 24,16
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,114981
