province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,460,60
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,62,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,05-09,64,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,10-14,52,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,15-24,82,13
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,25-34,50,12
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,35-44,59,11
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,45-54,31,7
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,55-64,22,5
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,65-74,30,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,8,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,ALL AGES,267,49
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,29,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,05-09,32,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,10-14,32,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,15-24,57,12
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,25-34,25,9
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,35-44,35,10
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,45-54,20,6
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,55-64,12,5
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,65-74,19,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,MALE,75 AND ABOVE,6,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,ALL AGES,192,11
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,33,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,05-09,32,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,10-14,20,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,15-24,24,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,25-34,25,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,35-44,24,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,45-54,11,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,55-64,10,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,65-74,11,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,2,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,ALL AGES,1,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,05-09,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,10-14,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,15-24,1,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,25-34,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,35-44,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,45-54,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,55-64,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,65-74,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,ALL AGES,330,18
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,52,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,05-09,53,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,10-14,48,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,15-24,61,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,25-34,30,2
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,35-44,38,4
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,45-54,18,2
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,55-64,9,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,65-74,18,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,3,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,ALL AGES,175,11
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,BELOW 5 YEARS,23,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,05-09,28,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,10-14,29,0
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,15-24,38,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,25-34,13,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,35-44,19,3
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,45-54,12,2
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,55-64,3,1
SINDH,082,SUKKUR DISTRICT,SUKKUR DISTRICT,RURAL,MALE,65-74,9,1
