province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,1 PERSON,1,6716,3.76,1.37,114608,64.15,4.78,5333
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,2 PERSONS,1,22828,12.78,1.32,114608,64.15,4.78,18461
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,3 PERSONS,1,22540,12.62,1.4,114608,64.15,4.78,16924
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,4 PERSONS,1,25287,14.15,1.47,114608,64.15,4.78,17637
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,5 PERSONS,1,24615,13.78,1.55,114608,64.15,4.78,16019
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,6 PERSONS,1,22748,12.73,1.62,114608,64.15,4.78,13764
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,7 PERSONS,1,17818,9.97,1.68,114608,64.15,4.78,10162
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,8 PERSONS,1,13069,7.32,1.75,114608,64.15,4.78,6999
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,9 PERSONS,1,8485,4.75,1.84,114608,64.15,4.78,4161
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,14545,8.14,2.3,114608,64.15,4.78,5148
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,1 PERSON,2,6716,3.76,1.37,41175,23.05,6.04,836
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,2 PERSONS,2,22828,12.78,1.32,41175,23.05,6.04,2972
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,3 PERSONS,2,22540,12.62,1.4,41175,23.05,6.04,3905
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,4 PERSONS,2,25287,14.15,1.47,41175,23.05,6.04,5337
