province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,701826,46.47,ILLITERATE,375671
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 - 14,113419,56.58,ILLITERATE,49248
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,15 - 19,100179,54.76,ILLITERATE,45321
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,20 - 24,88029,53.32,ILLITERATE,41091
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,25 - 29,81264,48.1,ILLITERATE,42173
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,30 - 34,71091,46.41,ILLITERATE,38096
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,35 - 39,60828,43.36,ILLITERATE,34453
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,40 - 44,48774,39.42,ILLITERATE,29548
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,45 - 49,38997,35.84,ILLITERATE,25021
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,50 - 54,29482,34.89,ILLITERATE,19195
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,55 - 59,21350,31.55,ILLITERATE,14615
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,60 - 64,18115,26.93,ILLITERATE,13237
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,65 - 69,12270,24.96,ILLITERATE,9207
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,70 - 74,8065,20.4,ILLITERATE,6420
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9963,19.24,ILLITERATE,8046
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,701826,46.47,TOTAL LITERATE,326155
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 - 14,113419,56.58,TOTAL LITERATE,64171
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,15 - 19,100179,54.76,TOTAL LITERATE,54858
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,20 - 24,88029,53.32,TOTAL LITERATE,46938
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,25 - 29,81264,48.1,TOTAL LITERATE,39091
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,30 - 34,71091,46.41,TOTAL LITERATE,32995
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,35 - 39,60828,43.36,TOTAL LITERATE,26375
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,40 - 44,48774,39.42,TOTAL LITERATE,19226
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,45 - 49,38997,35.84,TOTAL LITERATE,13976
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,50 - 54,29482,34.89,TOTAL LITERATE,10287
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,55 - 59,21350,31.55,TOTAL LITERATE,6735
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,60 - 64,18115,26.93,TOTAL LITERATE,4878
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,65 - 69,12270,24.96,TOTAL LITERATE,3063
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,70 - 74,8065,20.4,TOTAL LITERATE,1645
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9963,19.24,TOTAL LITERATE,1917
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,701826,46.47,FORMAL LITERATE,316145
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 - 14,113419,56.58,FORMAL LITERATE,63459
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,15 - 19,100179,54.76,FORMAL LITERATE,54160
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,20 - 24,88029,53.32,FORMAL LITERATE,45703
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,25 - 29,81264,48.1,FORMAL LITERATE,37732
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,30 - 34,71091,46.41,FORMAL LITERATE,31771
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,35 - 39,60828,43.36,FORMAL LITERATE,25348
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,40 - 44,48774,39.42,FORMAL LITERATE,18352
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,45 - 49,38997,35.84,FORMAL LITERATE,13238
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,50 - 54,29482,34.89,FORMAL LITERATE,9676
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,55 - 59,21350,31.55,FORMAL LITERATE,6309
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,60 - 64,18115,26.93,FORMAL LITERATE,4438
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,65 - 69,12270,24.96,FORMAL LITERATE,2786
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,70 - 74,8065,20.4,FORMAL LITERATE,1487
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9963,19.24,FORMAL LITERATE,1686
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,701826,46.47,INFORMAL LITERATE,10010
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,10 - 14,113419,56.58,INFORMAL LITERATE,712
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,15 - 19,100179,54.76,INFORMAL LITERATE,698
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,20 - 24,88029,53.32,INFORMAL LITERATE,1235
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,25 - 29,81264,48.1,INFORMAL LITERATE,1359
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,30 - 34,71091,46.41,INFORMAL LITERATE,1224
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,35 - 39,60828,43.36,INFORMAL LITERATE,1027
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,40 - 44,48774,39.42,INFORMAL LITERATE,874
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,45 - 49,38997,35.84,INFORMAL LITERATE,738
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,50 - 54,29482,34.89,INFORMAL LITERATE,611
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,55 - 59,21350,31.55,INFORMAL LITERATE,426
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,60 - 64,18115,26.93,INFORMAL LITERATE,440
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,65 - 69,12270,24.96,INFORMAL LITERATE,277
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,70 - 74,8065,20.4,INFORMAL LITERATE,158
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9963,19.24,INFORMAL LITERATE,231
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,MALE,10 AND ABOVE,371752,55.14,ILLITERATE,166750
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,MALE,10 - 14,61245,59.91,ILLITERATE,24552
SINDH,086,JAMSHORO DISTRICT,JAMSHORO DISTRICT,TOTAL,MALE,15 - 19,53630,58.99,ILLITERATE,21993
