province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,4159159,82.45,ILLITERATE,730047
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,10 - 14,556906,92.36,ILLITERATE,42564
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,15 - 19,527458,91.28,ILLITERATE,45973
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,20 - 24,505403,89.47,ILLITERATE,53218
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,25 - 29,464126,87.05,ILLITERATE,60125
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,30 - 34,427989,85.45,ILLITERATE,62255
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,35 - 39,358102,83.22,ILLITERATE,60086
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,40 - 44,299249,79.74,ILLITERATE,60636
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,45 - 49,241610,73.96,ILLITERATE,62912
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,50 - 54,224801,70.39,ILLITERATE,66555
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,55 - 59,164635,69.03,ILLITERATE,50989
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,60 - 64,142809,63.75,ILLITERATE,51767
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,65 - 69,97323,59.02,ILLITERATE,39885
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,70 - 74,67424,54.45,ILLITERATE,30710
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,81324,47.9,ILLITERATE,42372
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,4159159,82.45,TOTAL LITERATE,3429112
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,10 - 14,556906,92.36,TOTAL LITERATE,514342
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,15 - 19,527458,91.28,TOTAL LITERATE,481485
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,20 - 24,505403,89.47,TOTAL LITERATE,452185
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,25 - 29,464126,87.05,TOTAL LITERATE,404001
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,30 - 34,427989,85.45,TOTAL LITERATE,365734
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,35 - 39,358102,83.22,TOTAL LITERATE,298016
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,40 - 44,299249,79.74,TOTAL LITERATE,238613
PUNJAB,042,RAWALPINDI DISTRICT,RAWALPINDI DISTRICT,TOTAL,ALL SEXES,45 - 49,241610,73.96,TOTAL LITERATE,178698
