province_name,district_code,district_name,sublvl_01,sublvl_02,sublvl_03,summary_row,area_name,pop_all,pop_male,pop_fem,pop_trans,lit_all,lit_male,lit_fem,lit_trans,primary_male,primary_fem,primary_trans,matric_male,matric_fem,matric_trans,degree_male,degree_fem,degree_trans,muslim,non_muslim,age_10_up,age_18_up,age_60_up,working_10_up,cnic_18_up
PUNJAB,042,RAWALPINDI DISTRICT,NA,NA,NA,YES,RAWALPINDI DISTRICT,3005708,1543230,1461616,862,84.48,88.66,80.09,56.38,413176,336689,218,396566,319588,158,160412,169709,30,2924517,81191,2320132,1829593,192621,736889,1708768
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,NA,NA,YES,GUJAR KHAN TEHSIL,112044,55583,56425,36,80.88,85.47,76.48,44.44,17926,14660,8,12189,11706,6,2720,4303,0,110985,1059,86211,66884,7949,24403,60351
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,DAULTALA MC,NA,YES,DAULTALA MC,21895,10823,11070,2,79.55,84.67,74.65,100,3681,3214,0,2384,2082,0,300,548,0,21804,91,16710,12813,1580,3557,11544
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,DAULTALA MC,CHARGE NO 11,YES,CHARGE NO 11,21895,10823,11070,2,79.55,84.67,74.65,100,3681,3214,0,2384,2082,0,300,548,0,21804,91,16710,12813,1580,3557,11544
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,DAULTALA MC,CHARGE NO 11,NO,CIRCLE NO 01,11482,5670,5810,2,78.8,82.67,75.11,100,1868,1662,0,1196,1075,0,147,287,0,11416,66,8742,6588,756,2714,6081
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,DAULTALA MC,CHARGE NO 11,NO,CIRCLE NO 02,10413,5153,5260,0,80.36,86.85,74.16,0,1813,1552,0,1188,1007,0,153,261,0,10388,25,7968,6225,824,843,5463
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,NA,YES,GUJAR KHAN MC,90149,44760,45355,34,81.2,85.66,76.92,41.18,14245,11446,8,9805,9624,6,2420,3755,0,89181,968,69501,54071,6369,20846,48807
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,YES,CHARGE NO 09,41725,20602,21098,25,82.72,87.84,77.94,32,6456,5229,4,4846,4657,4,1261,1933,0,41284,441,32377,25222,2982,8749,22859
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 01,5366,2675,2691,0,75.48,81.13,70,0,832,619,0,525,539,0,91,143,0,5361,5,4079,3064,332,407,2714
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 02,6322,3173,3149,0,83.24,88.97,77.58,0,1134,856,0,710,667,0,98,206,0,6289,33,4820,3734,386,1323,3359
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 03,3057,1492,1543,22,86.67,90.14,84.48,22.73,503,389,2,349,376,3,111,186,0,2985,72,2409,1908,209,918,1692
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 04,6621,3234,3387,0,82.89,87.59,78.5,0,803,699,0,888,849,0,310,387,0,6606,15,5119,3969,512,1704,3688
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 05,5572,2707,2863,2,90.15,93.22,87.25,100,767,699,1,869,757,1,326,477,0,5505,67,4529,3643,491,1516,3459
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 06,5309,2671,2638,0,79.87,85.99,73.97,0,921,692,0,541,518,0,127,219,0,5296,13,4103,3279,405,1328,2923
PUNJAB,042,RAWALPINDI DISTRICT,GUJAR KHAN TEHSIL,GUJAR KHAN MC,CHARGE NO 09,NO,CIRCLE NO 07,5750,2816,2933,1,80.16,85.9,74.96,100,900,773,1,562,567,0,98,172,0,5732,18,4405,3338,379,542,2908
