province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,ALL AGES,987,WORKING,362
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,48,WORKING,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,05-09,58,WORKING,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,10-14,46,WORKING,7
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,15-24,181,WORKING,76
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,25-34,265,WORKING,121
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,35-44,183,WORKING,67
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,45-54,93,WORKING,39
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,55-64,64,WORKING,30
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,65-74,41,WORKING,18
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,8,WORKING,4
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,ALL AGES,987,OTHER,309
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,48,OTHER,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,05-09,58,OTHER,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,10-14,46,OTHER,21
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,15-24,181,OTHER,49
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,25-34,265,OTHER,88
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,35-44,183,OTHER,75
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,45-54,93,OTHER,40
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,55-64,64,OTHER,24
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,65-74,41,OTHER,10
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,8,OTHER,2
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,ALL AGES,796,WORKING,346
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,BELOW 5 YEARS,20,WORKING,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,05-09,27,WORKING,0
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,10-14,33,WORKING,6
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,15-24,154,WORKING,74
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,25-34,232,WORKING,115
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,35-44,161,WORKING,66
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,45-54,80,WORKING,38
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,55-64,54,WORKING,27
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,65-74,29,WORKING,16
SINDH,093,KARACHI EAST DISTRICT,KARACHI EAST DISTRICT,TOTAL,MALE,75 AND ABOVE,6,WORKING,4
