province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,189769,51.97,ILLITERATE,91144
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,10 - 14,31762,76.81,ILLITERATE,7367
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,15 - 19,29319,67.2,ILLITERATE,9617
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,20 - 24,23246,61.77,ILLITERATE,8886
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,25 - 29,22373,54.58,ILLITERATE,10162
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,30 - 34,19418,50.22,ILLITERATE,9667
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,35 - 39,16437,41.5,ILLITERATE,9615
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,40 - 44,12029,37.77,ILLITERATE,7486
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,45 - 49,8744,29.36,ILLITERATE,6177
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,50 - 54,7250,21.89,ILLITERATE,5663
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,55 - 59,5776,18.02,ILLITERATE,4735
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,60 - 64,4965,14.04,ILLITERATE,4268
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,65 - 69,3504,12.1,ILLITERATE,3080
BALOCHISTAN,111,GWADAR DISTRICT,GWADAR DISTRICT,TOTAL,ALL SEXES,70 - 74,2127,8.89,ILLITERATE,1938
