province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,259471
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,HEAD,MALE,233625
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,25828
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,18
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,234487
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,8554
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,225933
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,241108
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,145970
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,95121
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,17
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,23760
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,822
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,22938
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
