province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,TOTAL,1521786
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,MUSLIM,1498148
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,CHRISTIAN,1082
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,HINDU,20562
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,AHMADI,392
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,SCHEDULED CASTES,1554
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,OTHERS,48
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,TOTAL,775934
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,MUSLIM,763960
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,CHRISTIAN,520
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,HINDU,10439
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,AHMADI,203
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,SCHEDULED CASTES,784
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,MALE,OTHERS,28
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,TOTAL,745530
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,MUSLIM,733875
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,CHRISTIAN,562
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,HINDU,10114
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,AHMADI,189
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,SCHEDULED CASTES,770
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,FEMALE,OTHERS,20
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,TOTAL,322
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,MUSLIM,313
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,HINDU,9
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,TOTAL,822888
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,MUSLIM,818569
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,CHRISTIAN,53
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,HINDU,3127
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,AHMADI,172
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,SCHEDULED CASTES,940
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,ALL SEXES,OTHERS,27
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,TOTAL,419441
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,MUSLIM,417284
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,CHRISTIAN,24
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,HINDU,1576
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,AHMADI,84
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,SCHEDULED CASTES,460
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,MALE,OTHERS,13
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,TOTAL,403332
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,MUSLIM,401171
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,CHRISTIAN,29
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,HINDU,1550
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,AHMADI,88
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,SCHEDULED CASTES,480
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,FEMALE,OTHERS,14
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,TOTAL,115
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,MUSLIM,114
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,HINDU,1
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,RURAL,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,TOTAL,698898
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,MUSLIM,679579
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,CHRISTIAN,1029
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,HINDU,17435
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,AHMADI,220
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,SCHEDULED CASTES,614
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,ALL SEXES,OTHERS,21
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,TOTAL,356493
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,MUSLIM,346676
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,CHRISTIAN,496
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,HINDU,8863
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,AHMADI,119
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,SCHEDULED CASTES,324
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,MALE,OTHERS,15
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,TOTAL,342198
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,MUSLIM,332704
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,CHRISTIAN,533
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,HINDU,8564
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,AHMADI,101
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,SCHEDULED CASTES,290
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,FEMALE,OTHERS,6
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,TOTAL,207
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,MUSLIM,199
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,HINDU,8
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,URBAN,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,TOTAL,229200
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,MUSLIM,228036
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,CHRISTIAN,18
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,HINDU,780
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,AHMADI,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,SCHEDULED CASTES,365
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,ALL SEXES,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,TOTAL,116711
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,MUSLIM,116150
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,CHRISTIAN,8
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,HINDU,372
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,AHMADI,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,SCHEDULED CASTES,180
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,MALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,TOTAL,112460
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,MUSLIM,111857
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,CHRISTIAN,10
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,HINDU,408
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,SCHEDULED CASTES,185
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,FEMALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,TOTAL,29
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,MUSLIM,29
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,HINDU,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,TOTAL,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,TOTAL,196995
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,MUSLIM,196014
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,CHRISTIAN,18
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,HINDU,608
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,SCHEDULED CASTES,355
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,ALL SEXES,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,TOTAL,100437
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,MUSLIM,99963
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,CHRISTIAN,8
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,HINDU,292
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,SCHEDULED CASTES,174
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,MALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,TOTAL,96535
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,MUSLIM,96028
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,CHRISTIAN,10
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,HINDU,316
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,SCHEDULED CASTES,181
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,FEMALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,TOTAL,23
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,MUSLIM,23
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,HINDU,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,RURAL,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,TOTAL,32205
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,MUSLIM,32022
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,HINDU,172
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,AHMADI,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,SCHEDULED CASTES,10
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,ALL SEXES,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,TOTAL,16274
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,MUSLIM,16187
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,HINDU,80
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,AHMADI,1
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,SCHEDULED CASTES,6
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,MALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,TOTAL,15925
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,MUSLIM,15829
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,HINDU,92
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,SCHEDULED CASTES,4
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,FEMALE,OTHERS,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,TOTAL,6
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,MUSLIM,6
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,CHRISTIAN,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,HINDU,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,AHMADI,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,SCHEDULED CASTES,0
SINDH,078,LARKANA DISTRICT,BAKRANI TALUKA,URBAN,TRANSGENDER,OTHERS,0
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,TOTAL,224959
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,MUSLIM,221863
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,CHRISTIAN,20
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,HINDU,2328
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,AHMADI,250
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,SCHEDULED CASTES,498
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,ALL SEXES,OTHERS,0
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,TOTAL,114666
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,MUSLIM,113098
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,CHRISTIAN,7
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,HINDU,1187
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,AHMADI,127
SINDH,078,LARKANA DISTRICT,DOKRI TALUKA,TOTAL,MALE,SCHEDULED CASTES,247
