province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1055071,53.8,ILLITERATE,487430
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,10 - 14,189443,68.13,ILLITERATE,60371
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,15 - 19,176312,62.34,ILLITERATE,66406
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,20 - 24,129212,57.76,ILLITERATE,54578
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,25 - 29,114058,53.66,ILLITERATE,52855
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,30 - 34,98721,53.42,ILLITERATE,45988
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,35 - 39,82611,48.79,ILLITERATE,42307
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,40 - 44,65755,44.92,ILLITERATE,36216
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,45 - 49,54324,40.03,ILLITERATE,32576
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,50 - 54,43559,38.34,ILLITERATE,26859
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,55 - 59,30883,36.39,ILLITERATE,19644
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,60 - 64,26906,30.86,ILLITERATE,18604
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,65 - 69,17601,31.31,ILLITERATE,12090
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,70 - 74,11719,26.84,ILLITERATE,8574
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13967,25.81,ILLITERATE,10362
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1055071,53.8,TOTAL LITERATE,567641
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,10 - 14,189443,68.13,TOTAL LITERATE,129072
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,15 - 19,176312,62.34,TOTAL LITERATE,109906
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,20 - 24,129212,57.76,TOTAL LITERATE,74634
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,25 - 29,114058,53.66,TOTAL LITERATE,61203
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,30 - 34,98721,53.42,TOTAL LITERATE,52733
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,35 - 39,82611,48.79,TOTAL LITERATE,40304
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,40 - 44,65755,44.92,TOTAL LITERATE,29539
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,45 - 49,54324,40.03,TOTAL LITERATE,21748
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,50 - 54,43559,38.34,TOTAL LITERATE,16700
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,55 - 59,30883,36.39,TOTAL LITERATE,11239
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,60 - 64,26906,30.86,TOTAL LITERATE,8302
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,65 - 69,17601,31.31,TOTAL LITERATE,5511
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,70 - 74,11719,26.84,TOTAL LITERATE,3145
SINDH,078,LARKANA DISTRICT,LARKANA DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,13967,25.81,TOTAL LITERATE,3605
