province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,85,WORKING,30
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,5,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,05-09,2,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,10-14,2,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,15-24,14,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,25-34,11,WORKING,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,35-44,8,WORKING,7
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,45-54,11,WORKING,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,55-64,10,WORKING,4
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,65-74,11,WORKING,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,11,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,85,OTHER,17
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,5,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,05-09,2,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,10-14,2,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,15-24,14,OTHER,7
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,25-34,11,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,35-44,8,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,45-54,11,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,55-64,10,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,65-74,11,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,11,OTHER,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,ALL AGES,40,WORKING,20
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,2,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,05-09,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,10-14,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,15-24,10,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,25-34,6,WORKING,4
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,35-44,5,WORKING,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,45-54,5,WORKING,4
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,55-64,5,WORKING,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,65-74,4,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,3,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,ALL AGES,40,OTHER,11
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,2,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,05-09,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,10-14,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,15-24,10,OTHER,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,25-34,6,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,35-44,5,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,45-54,5,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,55-64,5,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,65-74,4,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,3,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,ALL AGES,45,WORKING,10
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,3,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,05-09,2,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,10-14,2,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,15-24,4,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,25-34,5,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,35-44,3,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,45-54,6,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,55-64,5,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,65-74,7,WORKING,4
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,8,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,ALL AGES,45,OTHER,6
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,3,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,05-09,2,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,10-14,2,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,15-24,4,OTHER,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,25-34,5,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,35-44,3,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,45-54,6,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,55-64,5,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,65-74,7,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,8,OTHER,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,05-09,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,10-14,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,15-24,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,25-34,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,35-44,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,45-54,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,55-64,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,65-74,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,05-09,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,10-14,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,15-24,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,25-34,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,ALL AGES,47,WORKING,18
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,05-09,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,10-14,1,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,15-24,11,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,25-34,3,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,35-44,6,WORKING,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,45-54,9,WORKING,4
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,55-64,5,WORKING,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,65-74,6,WORKING,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,6,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,ALL AGES,47,OTHER,12
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,05-09,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,10-14,1,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,15-24,11,OTHER,7
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,25-34,3,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,35-44,6,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,45-54,9,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,55-64,5,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,65-74,6,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,6,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,ALL AGES,24,WORKING,11
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,BELOW 5 YEARS,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,05-09,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,10-14,0,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,15-24,7,WORKING,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,25-34,3,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,35-44,3,WORKING,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,45-54,3,WORKING,3
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,55-64,3,WORKING,2
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,65-74,3,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,75 AND ABOVE,2,WORKING,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,ALL AGES,24,OTHER,8
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,BELOW 5 YEARS,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,05-09,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,10-14,0,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,15-24,7,OTHER,5
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,25-34,3,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,35-44,3,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,45-54,3,OTHER,0
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,55-64,3,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,65-74,3,OTHER,1
SINDH,079,SHIKARPUR DISTRICT,SHIKARPUR DISTRICT,RURAL,MALE,75 AND ABOVE,2,OTHER,0
