province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,795,ALL SEXES,4115578
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,795,MALE,2103917
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,795,FEMALE,2011294
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,TOTAL,795,TRANSGENDER,367
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"5,000 AND ABOVE",268,ALL SEXES,2471241
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"5,000 AND ABOVE",268,MALE,1268219
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"5,000 AND ABOVE",268,FEMALE,1202761
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"5,000 AND ABOVE",268,TRANSGENDER,261
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"2,000 - 4,999",421,ALL SEXES,1521469
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"2,000 - 4,999",421,MALE,773016
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"2,000 - 4,999",421,FEMALE,748356
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"2,000 - 4,999",421,TRANSGENDER,97
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"1,000 - 1,999",65,ALL SEXES,103926
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"1,000 - 1,999",65,MALE,52927
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"1,000 - 1,999",65,FEMALE,50991
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,"1,000 - 1,999",65,TRANSGENDER,8
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,500 - 999,19,ALL SEXES,13695
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,500 - 999,19,MALE,7082
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,500 - 999,19,FEMALE,6612
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,500 - 999,19,TRANSGENDER,1
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,200 - 499,13,ALL SEXES,4574
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,200 - 499,13,MALE,2329
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,200 - 499,13,FEMALE,2245
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,200 - 499,13,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,LESS THAN 200,6,ALL SEXES,673
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,LESS THAN 200,6,MALE,344
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,LESS THAN 200,6,FEMALE,329
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,LESS THAN 200,6,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,UN-INHABITED,3,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,UN-INHABITED,3,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,UN-INHABITED,3,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD DISTRICT,UN-INHABITED,3,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,67,ALL SEXES,284170
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,67,MALE,143009
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,67,FEMALE,141136
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,TOTAL,67,TRANSGENDER,25
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"5,000 AND ABOVE",17,ALL SEXES,135169
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"5,000 AND ABOVE",17,MALE,68003
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"5,000 AND ABOVE",17,FEMALE,67157
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"5,000 AND ABOVE",17,TRANSGENDER,9
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"2,000 - 4,999",40,ALL SEXES,135980
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"2,000 - 4,999",40,MALE,68615
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"2,000 - 4,999",40,FEMALE,67350
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"2,000 - 4,999",40,TRANSGENDER,15
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"1,000 - 1,999",6,ALL SEXES,10632
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"1,000 - 1,999",6,MALE,5215
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"1,000 - 1,999",6,FEMALE,5416
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,"1,000 - 1,999",6,TRANSGENDER,1
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,500 - 999,3,ALL SEXES,1954
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,500 - 999,3,MALE,973
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,500 - 999,3,FEMALE,981
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,500 - 999,3,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,200 - 499,1,ALL SEXES,435
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,200 - 499,1,MALE,203
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,200 - 499,1,FEMALE,232
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,200 - 499,1,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,LESS THAN 200,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,LESS THAN 200,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,LESS THAN 200,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,LESS THAN 200,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,UN-INHABITED,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,UN-INHABITED,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,UN-INHABITED,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,CHAK JHUMRA TEHSIL,UN-INHABITED,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,2,ALL SEXES,34101
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,2,MALE,17534
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,2,FEMALE,16561
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,TOTAL,2,TRANSGENDER,6
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"5,000 AND ABOVE",2,ALL SEXES,34101
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"5,000 AND ABOVE",2,MALE,17534
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"5,000 AND ABOVE",2,FEMALE,16561
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"5,000 AND ABOVE",2,TRANSGENDER,6
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"2,000 - 4,999",0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"2,000 - 4,999",0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"2,000 - 4,999",0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"2,000 - 4,999",0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"1,000 - 1,999",0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"1,000 - 1,999",0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"1,000 - 1,999",0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,"1,000 - 1,999",0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,500 - 999,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,500 - 999,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,500 - 999,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,500 - 999,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,200 - 499,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,200 - 499,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,200 - 499,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,200 - 499,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,LESS THAN 200,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,LESS THAN 200,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,LESS THAN 200,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,LESS THAN 200,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,UN-INHABITED,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,UN-INHABITED,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,UN-INHABITED,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD CITY TEHSIL,UN-INHABITED,0,TRANSGENDER,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,173,ALL SEXES,1425154
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,173,MALE,730729
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,173,FEMALE,694280
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,TOTAL,173,TRANSGENDER,145
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"5,000 AND ABOVE",110,ALL SEXES,1210874
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"5,000 AND ABOVE",110,MALE,622050
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"5,000 AND ABOVE",110,FEMALE,588690
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"5,000 AND ABOVE",110,TRANSGENDER,134
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"2,000 - 4,999",56,ALL SEXES,203154
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"2,000 - 4,999",56,MALE,103048
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"2,000 - 4,999",56,FEMALE,100096
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"2,000 - 4,999",56,TRANSGENDER,10
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"1,000 - 1,999",7,ALL SEXES,11126
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"1,000 - 1,999",7,MALE,5631
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"1,000 - 1,999",7,FEMALE,5494
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,"1,000 - 1,999",7,TRANSGENDER,1
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,500 - 999,0,ALL SEXES,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,500 - 999,0,MALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,500 - 999,0,FEMALE,0
PUNJAB,057,FAISALABAD DISTRICT,FAISALABAD SADAR TEHSIL,500 - 999,0,TRANSGENDER,0
