province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1869495,61.14,ILLITERATE,726436
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 - 14,274982,79.8,ILLITERATE,55557
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,15 - 19,251189,76.26,ILLITERATE,59620
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,20 - 24,230291,71.33,ILLITERATE,66033
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,25 - 29,201934,64.98,ILLITERATE,70711
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,30 - 34,176831,61.21,ILLITERATE,68584
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,35 - 39,155326,57.51,ILLITERATE,65991
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,40 - 44,126846,52.57,ILLITERATE,60160
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,45 - 49,106183,46.17,ILLITERATE,57161
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,50 - 54,100384,43.04,ILLITERATE,57178
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,55 - 59,73633,39.81,ILLITERATE,44319
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,60 - 64,59409,35.04,ILLITERATE,38594
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,65 - 69,41107,29.63,ILLITERATE,28925
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,70 - 74,31985,26.79,ILLITERATE,23416
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,39395,23.37,ILLITERATE,30187
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1869495,61.14,TOTAL LITERATE,1143059
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 - 14,274982,79.8,TOTAL LITERATE,219425
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,15 - 19,251189,76.26,TOTAL LITERATE,191569
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,20 - 24,230291,71.33,TOTAL LITERATE,164258
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,25 - 29,201934,64.98,TOTAL LITERATE,131223
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,30 - 34,176831,61.21,TOTAL LITERATE,108247
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,35 - 39,155326,57.51,TOTAL LITERATE,89335
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,40 - 44,126846,52.57,TOTAL LITERATE,66686
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,45 - 49,106183,46.17,TOTAL LITERATE,49022
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,50 - 54,100384,43.04,TOTAL LITERATE,43206
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,55 - 59,73633,39.81,TOTAL LITERATE,29314
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,60 - 64,59409,35.04,TOTAL LITERATE,20815
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,65 - 69,41107,29.63,TOTAL LITERATE,12182
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,70 - 74,31985,26.79,TOTAL LITERATE,8569
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,39395,23.37,TOTAL LITERATE,9208
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1869495,61.14,FORMAL LITERATE,1131421
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 - 14,274982,79.8,FORMAL LITERATE,218928
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,15 - 19,251189,76.26,FORMAL LITERATE,190990
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,20 - 24,230291,71.33,FORMAL LITERATE,163220
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,25 - 29,201934,64.98,FORMAL LITERATE,130033
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,30 - 34,176831,61.21,FORMAL LITERATE,106786
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,35 - 39,155326,57.51,FORMAL LITERATE,87744
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,40 - 44,126846,52.57,FORMAL LITERATE,65630
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,45 - 49,106183,46.17,FORMAL LITERATE,48216
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,50 - 54,100384,43.04,FORMAL LITERATE,42379
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,55 - 59,73633,39.81,FORMAL LITERATE,28696
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,60 - 64,59409,35.04,FORMAL LITERATE,20140
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,65 - 69,41107,29.63,FORMAL LITERATE,11766
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,70 - 74,31985,26.79,FORMAL LITERATE,8240
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,39395,23.37,FORMAL LITERATE,8653
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1869495,61.14,INFORMAL LITERATE,11638
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,10 - 14,274982,79.8,INFORMAL LITERATE,497
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,15 - 19,251189,76.26,INFORMAL LITERATE,579
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,20 - 24,230291,71.33,INFORMAL LITERATE,1038
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,25 - 29,201934,64.98,INFORMAL LITERATE,1190
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,30 - 34,176831,61.21,INFORMAL LITERATE,1461
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,35 - 39,155326,57.51,INFORMAL LITERATE,1591
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,40 - 44,126846,52.57,INFORMAL LITERATE,1056
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,45 - 49,106183,46.17,INFORMAL LITERATE,806
