province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,2513011
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,2509701
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,3310
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,1997327
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,1994295
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,3032
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,515684
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,515406
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,278
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,315224
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,314977
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,247
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,255650
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,255469
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,181
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,59574
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,59508
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,66
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,328292
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,328043
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,249
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,TOTAL,05 - 09,268117
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,05 - 09,267919
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,198
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,TOTAL,05 - 09,60175
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,05 - 09,60124
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,51
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,274982
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,274788
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,194
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,TOTAL,10 - 14,220305
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,10 - 14,220175
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,10 - 14,130
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,TOTAL,10 - 14,54677
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,10 - 14,54613
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,10 - 14,64
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,251189
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,15 - 19,251023
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,15 - 19,166
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,TOTAL,15 - 19,198716
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,PAKISTANI,15 - 19,198597
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,15 - 19,119
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,TOTAL,15 - 19,52473
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,PAKISTANI,15 - 19,52426
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,15 - 19,47
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,TOTAL,20 - 24,230291
PUNJAB,061,SAHIWAL DISTRICT,SAHIWAL DISTRICT,TOTAL,ALL SEXES,PAKISTANI,20 - 24,230218
