province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,ALL AGES,60,NEVER MARRIED,27
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,BELOW 5 YEARS,4,NEVER MARRIED,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,05-09,4,NEVER MARRIED,4
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,10-14,9,NEVER MARRIED,9
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,15-24,9,NEVER MARRIED,7
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,25-34,8,NEVER MARRIED,3
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,35-44,6,NEVER MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,45-54,12,NEVER MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,55-64,3,NEVER MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,65-74,3,NEVER MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,75 AND ABOVE,2,NEVER MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,ALL AGES,60,MARRIED,27
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,BELOW 5 YEARS,4,MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,05-09,4,MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,10-14,9,MARRIED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,15-24,9,MARRIED,2
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,25-34,8,MARRIED,5
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,35-44,6,MARRIED,5
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,45-54,12,MARRIED,9
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,55-64,3,MARRIED,3
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,65-74,3,MARRIED,2
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,75 AND ABOVE,2,MARRIED,1
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,ALL AGES,60,WIDOWED,6
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,BELOW 5 YEARS,4,WIDOWED,0
FATA,026,KHYBER AGENCY,KHYBER AGENCY,TOTAL,ALL SEXES,05-09,4,WIDOWED,0
