province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,125174
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,HEAD,MALE,120179
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,4992
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,3
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,121223
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,432
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,120791
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,104350
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,57713
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,46631
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,6
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,3479
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,118
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,3361
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,638
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,359
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,279
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,4321
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,455
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,3866
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,7805
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,5025
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,2772
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,8
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,5809
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,3189
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,2577
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,43
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,4776
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,3209
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,1566
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,1
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,2335
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,2185
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,147
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,3
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,99486
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,53873
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,45607
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,6
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,569
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,321
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,248
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,ALL SEXES,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,MALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,FEMALE,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,ALL SEXES,6066
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,MALE,3574
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,FEMALE,2484
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,TRANSGENDER,8
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,ALL SEXES,1590
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,MALE,960
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,FEMALE,587
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,TRANSGENDER,43
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,ALL SEXES,2205
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,MALE,1769
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,FEMALE,435
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,TRANSGENDER,1
