province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,736903,100,REGULAR,125197,99.17,727052
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,736903,100,INSTITUTIONAL,1045,0.83,9798
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,736903,100,HOMELESS,7,0.01,53
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,736903,100,TOTAL,126249,100,736903
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,MALE,380615,51.65,REGULAR,125197,99.17,374014
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,MALE,380615,51.65,INSTITUTIONAL,1045,0.83,6574
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,MALE,380615,51.65,HOMELESS,7,0.01,27
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,MALE,380615,51.65,TOTAL,126249,100,380615
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,FEMALE,356227,48.34,REGULAR,125197,99.17,352978
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,FEMALE,356227,48.34,INSTITUTIONAL,1045,0.83,3223
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,FEMALE,356227,48.34,HOMELESS,7,0.01,26
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,FEMALE,356227,48.34,TOTAL,126249,100,356227
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TRANSGENDER,61,0.01,REGULAR,125197,99.17,60
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TRANSGENDER,61,0.01,INSTITUTIONAL,1045,0.83,1
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TRANSGENDER,61,0.01,HOMELESS,7,0.01,0
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,TRANSGENDER,61,0.01,TOTAL,126249,100,61
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,ALL SEXES,594107,100,REGULAR,100177,99.07,585509
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,ALL SEXES,594107,100,INSTITUTIONAL,938,0.93,8545
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,ALL SEXES,594107,100,HOMELESS,7,0.01,53
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,ALL SEXES,594107,100,TOTAL,101122,100,594107
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,MALE,307807,51.81,REGULAR,100177,99.07,302196
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,MALE,307807,51.81,INSTITUTIONAL,938,0.93,5584
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,MALE,307807,51.81,HOMELESS,7,0.01,27
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,MALE,307807,51.81,TOTAL,101122,100,307807
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,RURAL,FEMALE,286270,48.18,REGULAR,100177,99.07,283283
