province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,475995,52.97,ILLITERATE,223849
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,10 - 14,98420,64.13,ILLITERATE,35302
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,15 - 19,85226,60.81,ILLITERATE,33404
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,20 - 24,65606,55.05,ILLITERATE,29490
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,25 - 29,54347,51.74,ILLITERATE,26230
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,30 - 34,42563,50.29,ILLITERATE,21156
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,35 - 39,33181,49.15,ILLITERATE,16871
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,40 - 44,23529,43.75,ILLITERATE,13234
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,45 - 49,18576,39.46,ILLITERATE,11246
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,50 - 54,16675,37,ILLITERATE,10505
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,55 - 59,11589,33.68,ILLITERATE,7686
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,60 - 64,9758,30.35,ILLITERATE,6796
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,65 - 69,7064,30.32,ILLITERATE,4922
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,70 - 74,4617,27.42,ILLITERATE,3351
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,4844,24.53,ILLITERATE,3656
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,475995,52.97,TOTAL LITERATE,252146
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,10 - 14,98420,64.13,TOTAL LITERATE,63118
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,15 - 19,85226,60.81,TOTAL LITERATE,51822
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,20 - 24,65606,55.05,TOTAL LITERATE,36116
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,25 - 29,54347,51.74,TOTAL LITERATE,28117
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,30 - 34,42563,50.29,TOTAL LITERATE,21407
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,35 - 39,33181,49.15,TOTAL LITERATE,16310
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,40 - 44,23529,43.75,TOTAL LITERATE,10295
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,45 - 49,18576,39.46,TOTAL LITERATE,7330
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,50 - 54,16675,37,TOTAL LITERATE,6170
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,55 - 59,11589,33.68,TOTAL LITERATE,3903
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,60 - 64,9758,30.35,TOTAL LITERATE,2962
BALOCHISTAN,122,PISHIN DISTRICT,PISHIN DISTRICT,TOTAL,ALL SEXES,65 - 69,7064,30.32,TOTAL LITERATE,2142
