province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1 PERSON,1,3372,2.37,1.27,104206,73.25,4.91,2857
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,2 PERSONS,1,19329,13.59,1.23,104206,73.25,4.91,16634
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,3 PERSONS,1,18969,13.33,1.28,104206,73.25,4.91,15706
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,4 PERSONS,1,20191,14.19,1.34,104206,73.25,4.91,15852
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 PERSONS,1,19719,13.86,1.38,104206,73.25,4.91,14727
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,6 PERSONS,1,18156,12.76,1.45,104206,73.25,4.91,12870
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,7 PERSONS,1,14342,10.08,1.48,104206,73.25,4.91,9784
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,8 PERSONS,1,10505,7.38,1.56,104206,73.25,4.91,6729
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,9 PERSONS,1,6939,4.88,1.63,104206,73.25,4.91,4194
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,10734,7.55,2,104206,73.25,4.91,4853
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1 PERSON,2,3372,2.37,1.27,25847,18.17,6.23,327
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,2 PERSONS,2,19329,13.59,1.23,25847,18.17,6.23,1891
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,3 PERSONS,2,18969,13.33,1.28,25847,18.17,6.23,2309
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,4 PERSONS,2,20191,14.19,1.34,25847,18.17,6.23,3090
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 PERSONS,2,19719,13.86,1.38,25847,18.17,6.23,3598
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,6 PERSONS,2,18156,12.76,1.45,25847,18.17,6.23,3727
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,7 PERSONS,2,14342,10.08,1.48,25847,18.17,6.23,3221
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,8 PERSONS,2,10505,7.38,1.56,25847,18.17,6.23,2611
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,9 PERSONS,2,6939,4.88,1.63,25847,18.17,6.23,1843
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,10734,7.55,2,25847,18.17,6.23,3230
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1 PERSON,3,3372,2.37,1.27,7046,4.95,7.02,101
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,2 PERSONS,3,19329,13.59,1.23,7046,4.95,7.02,461
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,3 PERSONS,3,18969,13.33,1.28,7046,4.95,7.02,529
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,4 PERSONS,3,20191,14.19,1.34,7046,4.95,7.02,699
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 PERSONS,3,19719,13.86,1.38,7046,4.95,7.02,851
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,6 PERSONS,3,18156,12.76,1.45,7046,4.95,7.02,929
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,7 PERSONS,3,14342,10.08,1.48,7046,4.95,7.02,813
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,8 PERSONS,3,10505,7.38,1.56,7046,4.95,7.02,677
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,9 PERSONS,3,6939,4.88,1.63,7046,4.95,7.02,523
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,10734,7.55,2,7046,4.95,7.02,1463
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,1 PERSON,4,3372,2.37,1.27,2831,1.99,7.68,39
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,2 PERSONS,4,19329,13.59,1.23,2831,1.99,7.68,129
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,3 PERSONS,4,18969,13.33,1.28,2831,1.99,7.68,180
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,4 PERSONS,4,20191,14.19,1.34,2831,1.99,7.68,272
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,5 PERSONS,4,19719,13.86,1.38,2831,1.99,7.68,301
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,6 PERSONS,4,18156,12.76,1.45,2831,1.99,7.68,377
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,7 PERSONS,4,14342,10.08,1.48,2831,1.99,7.68,322
