province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,ALL AGES,1223,WORKING,356
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,207,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,05-09,202,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,10-14,120,WORKING,49
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,15-24,186,WORKING,77
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,25-34,159,WORKING,68
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,35-44,169,WORKING,77
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,45-54,86,WORKING,48
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,55-64,55,WORKING,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,65-74,25,WORKING,10
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,14,WORKING,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,ALL AGES,1223,OTHER,122
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,207,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,05-09,202,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,10-14,120,OTHER,10
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,15-24,186,OTHER,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,25-34,159,OTHER,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,35-44,169,OTHER,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,45-54,86,OTHER,8
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,55-64,55,OTHER,12
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,65-74,25,OTHER,6
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,14,OTHER,7
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,ALL AGES,691,WORKING,331
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,106,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,05-09,108,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,10-14,64,WORKING,38
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,15-24,107,WORKING,74
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,25-34,87,WORKING,62
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,35-44,105,WORKING,73
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,45-54,58,WORKING,47
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,55-64,39,WORKING,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,65-74,13,WORKING,10
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,75 AND ABOVE,4,WORKING,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,ALL AGES,691,OTHER,91
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,106,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,05-09,108,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,10-14,64,OTHER,6
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,15-24,107,OTHER,19
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,25-34,87,OTHER,18
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,35-44,105,OTHER,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,45-54,58,OTHER,8
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,55-64,39,OTHER,10
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,65-74,13,OTHER,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,75 AND ABOVE,4,OTHER,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,ALL AGES,532,WORKING,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,101,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,05-09,94,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,10-14,56,WORKING,11
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,15-24,79,WORKING,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,25-34,72,WORKING,6
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,35-44,64,WORKING,4
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,45-54,28,WORKING,1
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,55-64,16,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,65-74,12,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,10,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,ALL AGES,532,OTHER,31
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,101,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,05-09,94,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,10-14,56,OTHER,4
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,15-24,79,OTHER,8
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,25-34,72,OTHER,7
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,35-44,64,OTHER,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,45-54,28,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,55-64,16,OTHER,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,65-74,12,OTHER,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,10,OTHER,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,05-09,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,10-14,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,15-24,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,25-34,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,35-44,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,45-54,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,55-64,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,65-74,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,05-09,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,10-14,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,15-24,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,25-34,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,35-44,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,45-54,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,55-64,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,65-74,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,ALL AGES,1101,WORKING,312
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,199,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,05-09,198,WORKING,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,10-14,115,WORKING,49
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,15-24,180,WORKING,74
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,25-34,138,WORKING,65
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,35-44,139,WORKING,65
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,45-54,62,WORKING,33
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,55-64,39,WORKING,17
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,65-74,18,WORKING,7
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,13,WORKING,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,ALL AGES,1101,OTHER,74
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,199,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,05-09,198,OTHER,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,10-14,115,OTHER,8
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,15-24,180,OTHER,25
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,25-34,138,OTHER,11
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,35-44,139,OTHER,15
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,45-54,62,OTHER,1
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,55-64,39,OTHER,5
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,65-74,18,OTHER,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,13,OTHER,6
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,ALL AGES,589,WORKING,289
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,BELOW 5 YEARS,102,WORKING,0
