province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,TOTAL,770040
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,URDU,20661
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,PUNJABI,8442
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,SINDHI,712267
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,PUSHTO,2089
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,BALOCHI,8039
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,KASHMIRI,59
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,SARAIKI,7319
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,HINDKO,5339
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,BRAHVI,1717
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,ALL SEXES,OTHER,4108
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,TOTAL,396922
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,URDU,10666
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,PUNJABI,4292
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,SINDHI,367137
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,PUSHTO,1118
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,BALOCHI,4209
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,KASHMIRI,32
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,SARAIKI,3701
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,HINDKO,2775
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,BRAHVI,876
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,MALE,OTHER,2116
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,TOTAL,373041
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,URDU,9995
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,PUNJABI,4149
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,SINDHI,345059
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,PUSHTO,971
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,BALOCHI,3827
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,KASHMIRI,27
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,SARAIKI,3618
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,HINDKO,2564
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,BRAHVI,841
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,FEMALE,OTHER,1990
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,TOTAL,77
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,URDU,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,PUNJABI,1
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,SINDHI,71
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,PUSHTO,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,BALOCHI,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,KASHMIRI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,SARAIKI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,HINDKO,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,BRAHVI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,TOTAL,TRANSGENDER,OTHER,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,TOTAL,587371
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,URDU,4827
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,PUNJABI,3457
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,SINDHI,555094
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,PUSHTO,890
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,BALOCHI,6768
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,KASHMIRI,40
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,SARAIKI,6193
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,HINDKO,5134
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,BRAHVI,1432
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,ALL SEXES,OTHER,3536
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,TOTAL,302477
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,URDU,2471
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,PUNJABI,1757
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,SINDHI,285849
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,PUSHTO,484
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,BALOCHI,3566
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,KASHMIRI,23
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,SARAIKI,3121
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,HINDKO,2666
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,BRAHVI,728
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,MALE,OTHER,1812
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,TOTAL,284834
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,URDU,2356
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,PUNJABI,1699
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,SINDHI,269191
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,PUSHTO,406
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,BALOCHI,3199
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,KASHMIRI,17
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,SARAIKI,3072
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,HINDKO,2468
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,BRAHVI,704
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,FEMALE,OTHER,1722
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,TOTAL,60
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,URDU,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,PUNJABI,1
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,SINDHI,54
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,PUSHTO,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,BALOCHI,3
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,KASHMIRI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,SARAIKI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,HINDKO,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,BRAHVI,0
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,RURAL,TRANSGENDER,OTHER,2
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,TOTAL,182669
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,URDU,15834
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,PUNJABI,4985
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,SINDHI,157173
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,PUSHTO,1199
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,BALOCHI,1271
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,KASHMIRI,19
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,SARAIKI,1126
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,HINDKO,205
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,BRAHVI,285
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,ALL SEXES,OTHER,572
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,TOTAL,94445
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,URDU,8195
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,PUNJABI,2535
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,SINDHI,81288
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,PUSHTO,634
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,BALOCHI,643
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,KASHMIRI,9
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,SARAIKI,580
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,HINDKO,109
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,BRAHVI,148
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,MALE,OTHER,304
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,FEMALE,TOTAL,88207
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,FEMALE,URDU,7639
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,FEMALE,PUNJABI,2450
SINDH,087,MATIARI DISTRICT,MATIARI DISTRICT,URBAN,FEMALE,SINDHI,75868
