province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,678305,30.58,ILLITERATE,470873
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,10 - 14,135526,39.09,ILLITERATE,82555
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,15 - 19,98925,37.87,ILLITERATE,61463
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,20 - 24,76002,32.3,ILLITERATE,51453
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,25 - 29,73795,29.3,ILLITERATE,52170
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,30 - 34,63970,29.3,ILLITERATE,45225
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,35 - 39,59223,27.41,ILLITERATE,42988
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,40 - 44,40557,25.95,ILLITERATE,30033
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,45 - 49,36278,22.88,ILLITERATE,27979
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,50 - 54,26242,22.3,ILLITERATE,20391
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,55 - 59,21248,19.07,ILLITERATE,17195
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,60 - 64,16406,17.19,ILLITERATE,13585
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,ALL SEXES,65 - 69,12426,14.94,ILLITERATE,10570
