province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,183061
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,HEAD,MALE,171370
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,11683
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,8
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,182349
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,4447
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,177902
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,97956
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,68553
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,29397
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,6
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,16906
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,469
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,16437
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,1914
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,1262
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,652
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,13897
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,2717
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,11180
