province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,1 PERSON,1,3546,1.94,1.31,131076,71.65,5.34,2893
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2 PERSONS,1,22882,12.51,1.29,131076,71.65,5.34,19167
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,3 PERSONS,1,21156,11.56,1.33,131076,71.65,5.34,17057
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,4 PERSONS,1,23772,12.99,1.38,131076,71.65,5.34,18270
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5 PERSONS,1,23448,12.82,1.42,131076,71.65,5.34,17330
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,6 PERSONS,1,21553,11.78,1.44,131076,71.65,5.34,15719
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,7 PERSONS,1,18686,10.21,1.47,131076,71.65,5.34,13219
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,8 PERSONS,1,15170,8.29,1.52,131076,71.65,5.34,10234
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,9 PERSONS,1,11212,6.13,1.6,131076,71.65,5.34,6933
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,21521,11.76,1.95,131076,71.65,5.34,10254
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,1 PERSON,2,3546,1.94,1.31,34405,18.81,6.71,434
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2 PERSONS,2,22882,12.51,1.29,34405,18.81,6.71,2488
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,3 PERSONS,2,21156,11.56,1.33,34405,18.81,6.71,2865
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,4 PERSONS,2,23772,12.99,1.38,34405,18.81,6.71,3894
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5 PERSONS,2,23448,12.82,1.42,34405,18.81,6.71,4290
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,6 PERSONS,2,21553,11.78,1.44,34405,18.81,6.71,3941
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,7 PERSONS,2,18686,10.21,1.47,34405,18.81,6.71,3771
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,8 PERSONS,2,15170,8.29,1.52,34405,18.81,6.71,3367
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,9 PERSONS,2,11212,6.13,1.6,34405,18.81,6.71,2952
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,21521,11.76,1.95,34405,18.81,6.71,6403
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,1 PERSON,3,3546,1.94,1.31,10159,5.55,7.7,140
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2 PERSONS,3,22882,12.51,1.29,10159,5.55,7.7,624
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,3 PERSONS,3,21156,11.56,1.33,10159,5.55,7.7,660
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,4 PERSONS,3,23772,12.99,1.38,10159,5.55,7.7,933
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5 PERSONS,3,23448,12.82,1.42,10159,5.55,7.7,1078
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,6 PERSONS,3,21553,11.78,1.44,10159,5.55,7.7,1160
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,7 PERSONS,3,18686,10.21,1.47,10159,5.55,7.7,1050
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,8 PERSONS,3,15170,8.29,1.52,10159,5.55,7.7,961
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,9 PERSONS,3,11212,6.13,1.6,10159,5.55,7.7,822
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,21521,11.76,1.95,10159,5.55,7.7,2731
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,1 PERSON,4,3546,1.94,1.31,3677,2.01,8.51,30
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2 PERSONS,4,22882,12.51,1.29,3677,2.01,8.51,231
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,3 PERSONS,4,21156,11.56,1.33,3677,2.01,8.51,226
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,4 PERSONS,4,23772,12.99,1.38,3677,2.01,8.51,284
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5 PERSONS,4,23448,12.82,1.42,3677,2.01,8.51,364
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,6 PERSONS,4,21553,11.78,1.44,3677,2.01,8.51,362
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,7 PERSONS,4,18686,10.21,1.47,3677,2.01,8.51,343
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,8 PERSONS,4,15170,8.29,1.52,3677,2.01,8.51,329
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,9 PERSONS,4,11212,6.13,1.6,3677,2.01,8.51,281
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,21521,11.76,1.95,3677,2.01,8.51,1227
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,1 PERSON,5,3546,1.94,1.31,985,0.54,8.97,8
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,2 PERSONS,5,22882,12.51,1.29,985,0.54,8.97,83
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,3 PERSONS,5,21156,11.56,1.33,985,0.54,8.97,77
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,4 PERSONS,5,23772,12.99,1.38,985,0.54,8.97,82
SINDH,076,KASHMOR DISTRICT,KASHMOR DISTRICT,TOTAL,5 PERSONS,5,23448,12.82,1.42,985,0.54,8.97,81
