province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,TOTAL,717806
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,URDU,2589
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,PUNJABI,697
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,SINDHI,358
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,PUSHTO,706197
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,BALOCHI,400
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,KASHMIRI,223
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,SARAIKI,420
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,HINDKO,274
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,BRAHVI,1103
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,ALL SEXES,OTHER,5545
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,TOTAL,360440
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,URDU,1335
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,PUNJABI,487
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,SINDHI,195
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,PUSHTO,354417
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,BALOCHI,214
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,KASHMIRI,109
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,SARAIKI,212
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,HINDKO,145
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,BRAHVI,574
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,MALE,OTHER,2752
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,TOTAL,357333
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,URDU,1254
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,PUNJABI,210
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,SINDHI,163
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,PUSHTO,351747
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,BALOCHI,186
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,KASHMIRI,114
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,SARAIKI,208
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,HINDKO,129
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,BRAHVI,529
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,FEMALE,OTHER,2793
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,TRANSGENDER,TOTAL,33
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,TRANSGENDER,URDU,0
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,TRANSGENDER,PUNJABI,0
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,TRANSGENDER,SINDHI,0
KHYBER PAKTUNKHWA,025,MALAKAND PROTECTED AREA,MALAKAND PROTECTED AREA,TOTAL,TRANSGENDER,PUSHTO,33
