province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,ALL AGES,46,NEVER MARRIED,24
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,10,NEVER MARRIED,10
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,05-09,6,NEVER MARRIED,6
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,10-14,1,NEVER MARRIED,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,15-24,3,NEVER MARRIED,3
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,25-34,11,NEVER MARRIED,2
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,35-44,11,NEVER MARRIED,2
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,45-54,1,NEVER MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,55-64,2,NEVER MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,65-74,1,NEVER MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,0,NEVER MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,ALL AGES,46,MARRIED,21
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,10,MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,05-09,6,MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,10-14,1,MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,15-24,3,MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,25-34,11,MARRIED,8
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,35-44,11,MARRIED,9
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,45-54,1,MARRIED,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,55-64,2,MARRIED,2
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,65-74,1,MARRIED,1
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,0,MARRIED,0
BALOCHISTAN,114,JAFFARABAD DISTRICT,JAFFARABAD DISTRICT,TOTAL,ALL SEXES,ALL AGES,46,WIDOWED,1
