province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,1419998,63.69,ILLITERATE,515558
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,1419998,63.69,TOTAL LITERATE,904440
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,1419998,63.69,FORMAL LITERATE,881217
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,ALL SEXES,1419998,63.69,INFORMAL LITERATE,23223
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,768949,69.85,ILLITERATE,231864
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,768949,69.85,TOTAL LITERATE,537085
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,768949,69.85,FORMAL LITERATE,526017
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,MALE,768949,69.85,INFORMAL LITERATE,11068
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,650897,56.43,ILLITERATE,283603
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,650897,56.43,TOTAL LITERATE,367294
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,650897,56.43,FORMAL LITERATE,355151
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,FEMALE,650897,56.43,INFORMAL LITERATE,12143
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TRANSGENDER,152,40.13,ILLITERATE,91
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TRANSGENDER,152,40.13,TOTAL LITERATE,61
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TRANSGENDER,152,40.13,FORMAL LITERATE,49
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,TOTAL,TRANSGENDER,152,40.13,INFORMAL LITERATE,12
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,ALL SEXES,623057,57.89,ILLITERATE,262339
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,ALL SEXES,623057,57.89,TOTAL LITERATE,360718
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,ALL SEXES,623057,57.89,FORMAL LITERATE,348999
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,ALL SEXES,623057,57.89,INFORMAL LITERATE,11719
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,334492,64.54,ILLITERATE,118613
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,334492,64.54,TOTAL LITERATE,215879
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,334492,64.54,FORMAL LITERATE,210355
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,MALE,334492,64.54,INFORMAL LITERATE,5524
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,288505,50.2,ILLITERATE,143688
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,288505,50.2,TOTAL LITERATE,144817
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,288505,50.2,FORMAL LITERATE,138625
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,FEMALE,288505,50.2,INFORMAL LITERATE,6192
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TRANSGENDER,60,36.67,ILLITERATE,38
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TRANSGENDER,60,36.67,TOTAL LITERATE,22
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TRANSGENDER,60,36.67,FORMAL LITERATE,19
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,RURAL,TRANSGENDER,60,36.67,INFORMAL LITERATE,3
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,ALL SEXES,796941,68.23,ILLITERATE,253219
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,ALL SEXES,796941,68.23,TOTAL LITERATE,543722
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,ALL SEXES,796941,68.23,FORMAL LITERATE,532218
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,ALL SEXES,796941,68.23,INFORMAL LITERATE,11504
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,434457,73.93,ILLITERATE,113251
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,434457,73.93,TOTAL LITERATE,321206
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,434457,73.93,FORMAL LITERATE,315662
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,MALE,434457,73.93,INFORMAL LITERATE,5544
SINDH,097,MALIR DISTRICT,MALIR DISTRICT,URBAN,FEMALE,362392,61.39,ILLITERATE,139915
