province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,1998592,80.19,ILLITERATE,395892
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,1998592,80.19,TOTAL LITERATE,1602700
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,1998592,80.19,FORMAL LITERATE,1567550
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,1998592,80.19,INFORMAL LITERATE,35150
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,1049887,81.56,ILLITERATE,193569
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,1049887,81.56,TOTAL LITERATE,856318
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,1049887,81.56,FORMAL LITERATE,838573
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,1049887,81.56,INFORMAL LITERATE,17745
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,948209,78.68,ILLITERATE,202114
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,948209,78.68,TOTAL LITERATE,746095
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,948209,78.68,FORMAL LITERATE,728714
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,948209,78.68,INFORMAL LITERATE,17381
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,496,57.86,ILLITERATE,209
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,496,57.86,TOTAL LITERATE,287
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,496,57.86,FORMAL LITERATE,263
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,496,57.86,INFORMAL LITERATE,24
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,1998592,80.19,ILLITERATE,395892
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,1998592,80.19,TOTAL LITERATE,1602700
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,1998592,80.19,FORMAL LITERATE,1567550
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,1998592,80.19,INFORMAL LITERATE,35150
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,MALE,1049887,81.56,ILLITERATE,193569
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,MALE,1049887,81.56,TOTAL LITERATE,856318
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,MALE,1049887,81.56,FORMAL LITERATE,838573
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,MALE,1049887,81.56,INFORMAL LITERATE,17745
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,FEMALE,948209,78.68,ILLITERATE,202114
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,FEMALE,948209,78.68,TOTAL LITERATE,746095
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,FEMALE,948209,78.68,FORMAL LITERATE,728714
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,FEMALE,948209,78.68,INFORMAL LITERATE,17381
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,TRANSGENDER,496,57.86,ILLITERATE,209
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,TRANSGENDER,496,57.86,TOTAL LITERATE,287
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,TRANSGENDER,496,57.86,FORMAL LITERATE,263
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,TRANSGENDER,496,57.86,INFORMAL LITERATE,24
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,ALL SEXES,854661,72.09,ILLITERATE,238543
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,ALL SEXES,854661,72.09,TOTAL LITERATE,616118
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,ALL SEXES,854661,72.09,FORMAL LITERATE,600338
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,ALL SEXES,854661,72.09,INFORMAL LITERATE,15780
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,MALE,455169,73.84,ILLITERATE,119072
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,MALE,455169,73.84,TOTAL LITERATE,336097
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,MALE,455169,73.84,FORMAL LITERATE,327450
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,MALE,455169,73.84,INFORMAL LITERATE,8647
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,FEMALE,399313,70.11,ILLITERATE,119372
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,FEMALE,399313,70.11,TOTAL LITERATE,279941
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,FEMALE,399313,70.11,FORMAL LITERATE,272814
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,FEMALE,399313,70.11,INFORMAL LITERATE,7127
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,TRANSGENDER,179,44.69,ILLITERATE,99
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,TRANSGENDER,179,44.69,TOTAL LITERATE,80
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,TRANSGENDER,179,44.69,FORMAL LITERATE,74
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,TOTAL,TRANSGENDER,179,44.69,INFORMAL LITERATE,6
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,ALL SEXES,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,ALL SEXES,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,ALL SEXES,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,ALL SEXES,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,MALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,MALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,MALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,MALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,FEMALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,FEMALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,FEMALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,FEMALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,TRANSGENDER,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,TRANSGENDER,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,TRANSGENDER,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,RURAL,TRANSGENDER,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,ALL SEXES,854661,72.09,ILLITERATE,238543
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,ALL SEXES,854661,72.09,TOTAL LITERATE,616118
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,ALL SEXES,854661,72.09,FORMAL LITERATE,600338
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,ALL SEXES,854661,72.09,INFORMAL LITERATE,15780
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,MALE,455169,73.84,ILLITERATE,119072
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,MALE,455169,73.84,TOTAL LITERATE,336097
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,MALE,455169,73.84,FORMAL LITERATE,327450
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,MALE,455169,73.84,INFORMAL LITERATE,8647
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,FEMALE,399313,70.11,ILLITERATE,119372
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,FEMALE,399313,70.11,TOTAL LITERATE,279941
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,FEMALE,399313,70.11,FORMAL LITERATE,272814
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,FEMALE,399313,70.11,INFORMAL LITERATE,7127
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,TRANSGENDER,179,44.69,ILLITERATE,99
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,TRANSGENDER,179,44.69,TOTAL LITERATE,80
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,TRANSGENDER,179,44.69,FORMAL LITERATE,74
SINDH,096,KORANGI DISTRICT,KORANGI SUB-DIVISION,URBAN,TRANSGENDER,179,44.69,INFORMAL LITERATE,6
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,ALL SEXES,429101,83.52,ILLITERATE,70717
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,ALL SEXES,429101,83.52,TOTAL LITERATE,358384
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,ALL SEXES,429101,83.52,FORMAL LITERATE,349980
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,ALL SEXES,429101,83.52,INFORMAL LITERATE,8404
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,MALE,223632,84.24,ILLITERATE,35235
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,MALE,223632,84.24,TOTAL LITERATE,188397
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,MALE,223632,84.24,FORMAL LITERATE,184032
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,MALE,223632,84.24,INFORMAL LITERATE,4365
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,FEMALE,205394,82.74,ILLITERATE,35441
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,FEMALE,205394,82.74,TOTAL LITERATE,169953
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,FEMALE,205394,82.74,FORMAL LITERATE,165919
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,FEMALE,205394,82.74,INFORMAL LITERATE,4034
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,TRANSGENDER,75,45.33,ILLITERATE,41
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,TRANSGENDER,75,45.33,TOTAL LITERATE,34
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,TRANSGENDER,75,45.33,FORMAL LITERATE,29
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,TOTAL,TRANSGENDER,75,45.33,INFORMAL LITERATE,5
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,ALL SEXES,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,ALL SEXES,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,ALL SEXES,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,ALL SEXES,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,MALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,MALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,MALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,MALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,FEMALE,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,FEMALE,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,FEMALE,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,FEMALE,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,TRANSGENDER,0,0,ILLITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,TRANSGENDER,0,0,TOTAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,TRANSGENDER,0,0,FORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,RURAL,TRANSGENDER,0,0,INFORMAL LITERATE,0
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,ALL SEXES,429101,83.52,ILLITERATE,70717
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,ALL SEXES,429101,83.52,TOTAL LITERATE,358384
SINDH,096,KORANGI DISTRICT,LANDHI SUB-DIVISION,URBAN,ALL SEXES,429101,83.52,FORMAL LITERATE,349980
