province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literate_over_ten_count
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,ALL AGES,361,144
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,7,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,05-09,3,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,10-14,7,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,15-24,43,24
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,25-34,96,35
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,35-44,65,28
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,45-54,65,23
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,55-64,46,21
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,65-74,20,8
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,3
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,ALL AGES,319,132
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,BELOW 5 YEARS,3,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,05-09,3,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,10-14,3,1
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,15-24,42,24
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,25-34,86,31
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,35-44,60,28
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,45-54,58,21
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,55-64,41,18
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,65-74,17,6
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,MALE,75 AND ABOVE,6,3
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,ALL AGES,39,9
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,4,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,10-14,4,1
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,15-24,1,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,25-34,8,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,35-44,5,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,45-54,6,1
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,55-64,5,3
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,65-74,3,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,FEMALE,75 AND ABOVE,3,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,ALL AGES,3,3
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,10-14,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,15-24,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,25-34,2,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,35-44,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,45-54,1,1
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,55-64,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,65-74,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,TOTAL,TRANSGENDER,75 AND ABOVE,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,ALL AGES,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,BELOW 5 YEARS,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,10-14,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,15-24,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,25-34,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,35-44,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,45-54,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,55-64,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,65-74,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,ALL SEXES,75 AND ABOVE,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,ALL AGES,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,BELOW 5 YEARS,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,10-14,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,15-24,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,25-34,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,35-44,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,45-54,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,55-64,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,65-74,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,MALE,75 AND ABOVE,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,ALL AGES,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,BELOW 5 YEARS,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,10-14,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,15-24,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,25-34,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,35-44,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,45-54,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,55-64,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,65-74,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,FEMALE,75 AND ABOVE,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,ALL AGES,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,BELOW 5 YEARS,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,05-09,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,10-14,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,15-24,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,25-34,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,35-44,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,45-54,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,55-64,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,65-74,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,RURAL,TRANSGENDER,75 AND ABOVE,0,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,ALL AGES,361,144
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,BELOW 5 YEARS,7,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,05-09,3,0
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,10-14,7,2
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,15-24,43,24
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,25-34,96,35
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,35-44,65,28
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,45-54,65,23
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,55-64,46,21
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,65-74,20,8
SINDH,096,KORANGI DISTRICT,KORANGI DISTRICT,URBAN,ALL SEXES,75 AND ABOVE,9,3
