province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,work_status,count
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,ALL AGES,1588,WORKING,695
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,92,WORKING,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,05-09,91,WORKING,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,10-14,60,WORKING,15
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,15-24,258,WORKING,118
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,25-34,327,WORKING,190
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,35-44,285,WORKING,152
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,45-54,231,WORKING,105
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,55-64,139,WORKING,77
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,65-74,74,WORKING,27
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,31,WORKING,11
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,ALL AGES,1588,OTHER,449
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,92,OTHER,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,05-09,91,OTHER,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,10-14,60,OTHER,5
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,15-24,258,OTHER,74
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,25-34,327,OTHER,94
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,35-44,285,OTHER,95
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,45-54,231,OTHER,88
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,55-64,139,OTHER,47
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,65-74,74,OTHER,33
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,31,OTHER,13
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,ALL AGES,1253,WORKING,620
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,BELOW 5 YEARS,42,WORKING,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,05-09,53,WORKING,0
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,10-14,30,WORKING,10
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,15-24,199,WORKING,100
PUNJAB,053,LAHORE DISTRICT,LAHORE DISTRICT,TOTAL,MALE,25-34,289,WORKING,170
