province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,132215
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,104555
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,27660
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,69426
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,60337
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,9089
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,62788
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,44217
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,18571
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,1
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,1
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,11171
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,4433
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,6738
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,TOTAL POPULATION,18 - 19,6005
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,CNIC OBTAINED,18 - 19,2777
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,3228
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,5166
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,1656
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,3510
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,0
BALOCHISTAN,134,ZHOB DISTRICT,ZHOB DISTRICT,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,0
