province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,1 PERSON,1,777,1.32,2.7,11193,19.01,5.04,311
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,2 PERSONS,1,3939,6.69,1.93,11193,19.01,5.04,1984
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,3 PERSONS,1,4018,6.82,2.12,11193,19.01,5.04,1689
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,4 PERSONS,1,4759,8.08,2.25,11193,19.01,5.04,1632
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 PERSONS,1,5390,9.15,2.46,11193,19.01,5.04,1454
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,6 PERSONS,1,5633,9.57,2.63,11193,19.01,5.04,1231
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,7 PERSONS,1,5863,9.96,2.79,11193,19.01,5.04,1007
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,8 PERSONS,1,5411,9.19,2.99,11193,19.01,5.04,693
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,9 PERSONS,1,4316,7.33,3.27,11193,19.01,5.04,386
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,10 PERSONS AND ABOVE,1,18774,31.89,4.52,11193,19.01,5.04,806
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,1 PERSON,2,777,1.32,2.7,14828,25.18,6.49,156
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,2 PERSONS,2,3939,6.69,1.93,14828,25.18,6.49,1157
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,3 PERSONS,2,4018,6.82,2.12,14828,25.18,6.49,1249
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,4 PERSONS,2,4759,8.08,2.25,14828,25.18,6.49,1642
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,5 PERSONS,2,5390,9.15,2.46,14828,25.18,6.49,1828
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,6 PERSONS,2,5633,9.57,2.63,14828,25.18,6.49,1920
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,7 PERSONS,2,5863,9.96,2.79,14828,25.18,6.49,1880
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,8 PERSONS,2,5411,9.19,2.99,14828,25.18,6.49,1674
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,9 PERSONS,2,4316,7.33,3.27,14828,25.18,6.49,1170
