province_name,district_code,district_name,area_name,area_type,area_sq_km,total_pop,total_male,total_female,total_trans,sex_ratio,pop_density,pct_urban,avg_hh_size,total_pop_98,avg_annual_growth
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,TOTAL,4707,540546,277749,262764,33,105.7,114.84,0.81,8.46,361246,2.14
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,RURAL,NA,536182,274482,261667,33,104.9,NA,NA,8.47,355281,2.19
FATA,029,NORTH WAZIRISTAN AGENCY,NORTH WAZIRISTAN AGENCY,URBAN,NA,4364,3267,1097,NA,297.81,NA,NA,6.99,5965,-1.63
FATA,029,NORTH WAZIRISTAN AGENCY,DATTA KHEL TEHSIL,TOTAL,1807,75003,37377,37619,7,99.36,41.51,NA,8.47,110006,-1.99
FATA,029,NORTH WAZIRISTAN AGENCY,DATTA KHEL TEHSIL,RURAL,NA,75003,37377,37619,7,99.36,NA,NA,8.47,110006,-1.99
FATA,029,NORTH WAZIRISTAN AGENCY,DATTA KHEL TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,DOSSALI TEHSIL,TOTAL,250,39945,20770,19173,2,108.33,159.78,NA,9.33,20482,3.57
FATA,029,NORTH WAZIRISTAN AGENCY,DOSSALI TEHSIL,RURAL,NA,39945,20770,19173,2,108.33,NA,NA,9.33,20482,3.57
FATA,029,NORTH WAZIRISTAN AGENCY,DOSSALI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,GHARYUM TEHSIL,TOTAL,320,11811,6339,5467,5,115.95,36.91,NA,6.85,3917,5.97
FATA,029,NORTH WAZIRISTAN AGENCY,GHARYUM TEHSIL,RURAL,NA,11811,6339,5467,5,115.95,NA,NA,6.85,3917,5.97
FATA,029,NORTH WAZIRISTAN AGENCY,GHARYUM TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,GHULAM KHAN TEHSIL,TOTAL,191,27015,14228,12786,1,111.28,141.44,NA,7.56,13251,3.81
FATA,029,NORTH WAZIRISTAN AGENCY,GHULAM KHAN TEHSIL,RURAL,NA,27015,14228,12786,1,111.28,NA,NA,7.56,13251,3.81
FATA,029,NORTH WAZIRISTAN AGENCY,GHULAM KHAN TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,MIR ALI TEHSIL,TOTAL,605,184986,94496,90481,9,104.44,305.76,NA,7.7,93855,3.63
FATA,029,NORTH WAZIRISTAN AGENCY,MIR ALI TEHSIL,RURAL,NA,184986,94496,90481,9,104.44,NA,NA,7.7,93855,3.63
FATA,029,NORTH WAZIRISTAN AGENCY,MIR ALI TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,MIRAN SHAH TEHSIL,TOTAL,402,100644,51870,48772,2,106.35,250.36,4.34,9.16,67530,2.12
FATA,029,NORTH WAZIRISTAN AGENCY,MIRAN SHAH TEHSIL,RURAL,NA,96280,48603,47675,2,101.95,NA,NA,9.23,61565,2.38
FATA,029,NORTH WAZIRISTAN AGENCY,MIRAN SHAH TEHSIL,URBAN,NA,4364,3267,1097,NA,297.81,NA,NA,6.99,5965,-1.63
FATA,029,NORTH WAZIRISTAN AGENCY,RAZMAK TEHSIL,TOTAL,191,15681,8229,7451,1,110.44,82.1,NA,6.91,5729,5.43
FATA,029,NORTH WAZIRISTAN AGENCY,RAZMAK TEHSIL,RURAL,NA,15681,8229,7451,1,110.44,NA,NA,6.91,5729,5.43
FATA,029,NORTH WAZIRISTAN AGENCY,RAZMAK TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,SHEWA TEHSIL,TOTAL,393,39290,19997,19290,3,103.67,99.97,NA,9.59,22956,2.86
FATA,029,NORTH WAZIRISTAN AGENCY,SHEWA TEHSIL,RURAL,NA,39290,19997,19290,3,103.67,NA,NA,9.59,22956,2.86
FATA,029,NORTH WAZIRISTAN AGENCY,SHEWA TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
FATA,029,NORTH WAZIRISTAN AGENCY,SPINWAM TEHSIL,TOTAL,548,46171,24443,21725,3,112.51,84.25,NA,12.43,23520,3.61
FATA,029,NORTH WAZIRISTAN AGENCY,SPINWAM TEHSIL,RURAL,NA,46171,24443,21725,3,112.51,NA,NA,12.43,23520,3.61
FATA,029,NORTH WAZIRISTAN AGENCY,SPINWAM TEHSIL,URBAN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
