province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,295652,23.3,ILLITERATE,226754
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,60356,36.03,ILLITERATE,38610
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,42456,31.99,ILLITERATE,28875
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,31138,25.79,ILLITERATE,23109
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,31566,21.83,ILLITERATE,24674
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,29074,19.44,ILLITERATE,23423
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,27705,18.36,ILLITERATE,22617
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,17905,15.4,ILLITERATE,15147
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,14839,12.14,ILLITERATE,13038
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,11547,10.63,ILLITERATE,10319
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,8719,8.42,ILLITERATE,7985
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,7019,6.82,ILLITERATE,6540
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,5217,6.98,ILLITERATE,4853
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,3497,6.12,ILLITERATE,3283
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,4614,7.22,ILLITERATE,4281
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,295652,23.3,TOTAL LITERATE,68898
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,60356,36.03,TOTAL LITERATE,21746
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,42456,31.99,TOTAL LITERATE,13581
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,31138,25.79,TOTAL LITERATE,8029
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,31566,21.83,TOTAL LITERATE,6892
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,29074,19.44,TOTAL LITERATE,5651
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,27705,18.36,TOTAL LITERATE,5088
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,17905,15.4,TOTAL LITERATE,2758
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,14839,12.14,TOTAL LITERATE,1801
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,11547,10.63,TOTAL LITERATE,1228
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,8719,8.42,TOTAL LITERATE,734
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,7019,6.82,TOTAL LITERATE,479
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,5217,6.98,TOTAL LITERATE,364
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,3497,6.12,TOTAL LITERATE,214
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,4614,7.22,TOTAL LITERATE,333
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,295652,23.3,FORMAL LITERATE,65685
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,60356,36.03,FORMAL LITERATE,21386
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,42456,31.99,FORMAL LITERATE,13310
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,31138,25.79,FORMAL LITERATE,7660
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,31566,21.83,FORMAL LITERATE,6474
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,29074,19.44,FORMAL LITERATE,5275
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,27705,18.36,FORMAL LITERATE,4731
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,17905,15.4,FORMAL LITERATE,2516
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,14839,12.14,FORMAL LITERATE,1611
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,11547,10.63,FORMAL LITERATE,1066
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,8719,8.42,FORMAL LITERATE,622
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,7019,6.82,FORMAL LITERATE,363
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,5217,6.98,FORMAL LITERATE,276
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,3497,6.12,FORMAL LITERATE,158
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,4614,7.22,FORMAL LITERATE,237
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,295652,23.3,INFORMAL LITERATE,3213
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,10 - 14,60356,36.03,INFORMAL LITERATE,360
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,15 - 19,42456,31.99,INFORMAL LITERATE,271
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,20 - 24,31138,25.79,INFORMAL LITERATE,369
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,25 - 29,31566,21.83,INFORMAL LITERATE,418
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,30 - 34,29074,19.44,INFORMAL LITERATE,376
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,35 - 39,27705,18.36,INFORMAL LITERATE,357
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,40 - 44,17905,15.4,INFORMAL LITERATE,242
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,45 - 49,14839,12.14,INFORMAL LITERATE,190
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,50 - 54,11547,10.63,INFORMAL LITERATE,162
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,55 - 59,8719,8.42,INFORMAL LITERATE,112
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,60 - 64,7019,6.82,INFORMAL LITERATE,116
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,65 - 69,5217,6.98,INFORMAL LITERATE,88
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,70 - 74,3497,6.12,INFORMAL LITERATE,56
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,4614,7.22,INFORMAL LITERATE,96
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,10 AND ABOVE,150880,33.22,ILLITERATE,100761
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,10 - 14,33709,44.73,ILLITERATE,18631
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,15 - 19,22970,41.26,ILLITERATE,13492
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,20 - 24,15687,37.58,ILLITERATE,9792
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,25 - 29,14792,33.14,ILLITERATE,9890
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,30 - 34,13404,31.71,ILLITERATE,9153
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,35 - 39,14487,28.5,ILLITERATE,10358
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,40 - 44,8431,26.6,ILLITERATE,6188
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,45 - 49,7458,19.97,ILLITERATE,5969
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,50 - 54,5812,17.33,ILLITERATE,4805
BALOCHISTAN,117,NASIRABAD DISTRICT,NASIRABAD DISTRICT,TOTAL,MALE,55 - 59,4326,14.1,ILLITERATE,3716
