province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,18129
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,HEAD,MALE,15116
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,3013
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,16444
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,1532
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,14912
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,14738
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,10241
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,4496
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,4453
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,387
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,4066
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,647
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,385
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,262
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,1975
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,569
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,1406
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,2746
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,1981
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,764
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,3490
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,1382
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,2101
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,1320
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,973
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,347
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,317
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,294
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,23
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,10570
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,6816
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,3753
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
