province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,121821,0,REGULAR,18106,99.63,119682
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,121821,0,INSTITUTIONAL,66,0.36,2125
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,121821,0,HOMELESS,1,0.01,14
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,121821,0,TOTAL,18173,100,121821
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,MALE,63063,51.77,REGULAR,18106,99.63,61581
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,MALE,63063,51.77,INSTITUTIONAL,66,0.36,1476
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,MALE,63063,51.77,HOMELESS,1,0.01,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,MALE,63063,51.77,TOTAL,18173,100,63063
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,FEMALE,58749,48.23,REGULAR,18106,99.63,58092
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,FEMALE,58749,48.23,INSTITUTIONAL,66,0.36,649
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,FEMALE,58749,48.23,HOMELESS,1,0.01,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,FEMALE,58749,48.23,TOTAL,18173,100,58749
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TRANSGENDER,9,0.01,REGULAR,18106,99.63,9
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TRANSGENDER,9,0.01,INSTITUTIONAL,66,0.36,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TRANSGENDER,9,0.01,HOMELESS,1,0.01,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,TRANSGENDER,9,0.01,TOTAL,18173,100,9
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,ALL SEXES,87584,0,REGULAR,13922,99.75,86997
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,ALL SEXES,87584,0,INSTITUTIONAL,35,0.25,587
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,ALL SEXES,87584,0,HOMELESS,NA,NA,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,ALL SEXES,87584,0,TOTAL,13957,100,87584
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,MALE,45438,51.88,REGULAR,13922,99.75,45082
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,MALE,45438,51.88,INSTITUTIONAL,35,0.25,356
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,MALE,45438,51.88,HOMELESS,NA,NA,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,MALE,45438,51.88,TOTAL,13957,100,45438
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,FEMALE,42138,48.11,REGULAR,13922,99.75,41907
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,FEMALE,42138,48.11,INSTITUTIONAL,35,0.25,231
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,FEMALE,42138,48.11,HOMELESS,NA,NA,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,FEMALE,42138,48.11,TOTAL,13957,100,42138
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,TRANSGENDER,8,0.01,REGULAR,13922,99.75,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,TRANSGENDER,8,0.01,INSTITUTIONAL,35,0.25,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,TRANSGENDER,8,0.01,HOMELESS,NA,NA,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,RURAL,TRANSGENDER,8,0.01,TOTAL,13957,100,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,ALL SEXES,34237,0,REGULAR,4184,99.24,32685
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,ALL SEXES,34237,0,INSTITUTIONAL,31,0.74,1538
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,ALL SEXES,34237,0,HOMELESS,1,0.02,14
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,ALL SEXES,34237,0,TOTAL,4216,100,34237
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,MALE,17625,51.48,REGULAR,4184,99.24,16499
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,MALE,17625,51.48,INSTITUTIONAL,31,0.74,1120
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,MALE,17625,51.48,HOMELESS,1,0.02,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,MALE,17625,51.48,TOTAL,4216,100,17625
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,FEMALE,16611,48.52,REGULAR,4184,99.24,16185
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,FEMALE,16611,48.52,INSTITUTIONAL,31,0.74,418
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,FEMALE,16611,48.52,HOMELESS,1,0.02,8
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,FEMALE,16611,48.52,TOTAL,4216,100,16611
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,TRANSGENDER,1,0,REGULAR,4184,99.24,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,TRANSGENDER,1,0,INSTITUTIONAL,31,0.74,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,TRANSGENDER,1,0,HOMELESS,1,0.02,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,URBAN,TRANSGENDER,1,0,TOTAL,4216,100,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,ALL SEXES,30345,0,REGULAR,4189,99.45,29568
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,ALL SEXES,30345,0,INSTITUTIONAL,22,0.52,763
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,ALL SEXES,30345,0,HOMELESS,1,0.02,14
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,ALL SEXES,30345,0,TOTAL,4212,100,30345
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,MALE,15320,50.49,REGULAR,4189,99.45,14827
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,MALE,15320,50.49,INSTITUTIONAL,22,0.52,487
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,MALE,15320,50.49,HOMELESS,1,0.02,6
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN TEHSIL,TOTAL,MALE,15320,50.49,TOTAL,4212,100,15320
