province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,ALL AGES,14,NEVER MARRIED,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,2,NEVER MARRIED,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,05-09,2,NEVER MARRIED,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,10-14,2,NEVER MARRIED,2
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,15-24,5,NEVER MARRIED,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,25-34,1,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,35-44,0,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,45-54,1,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,55-64,1,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,65-74,0,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,0,NEVER MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,ALL AGES,14,MARRIED,7
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,2,MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,05-09,2,MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,10-14,2,MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,15-24,5,MARRIED,4
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,25-34,1,MARRIED,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,35-44,0,MARRIED,0
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,45-54,1,MARRIED,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,55-64,1,MARRIED,1
BALOCHISTAN,104,AWARAN DISTRICT,AWARAN DISTRICT,TOTAL,ALL SEXES,65-74,0,MARRIED,0
