province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,1246,NEVER MARRIED,747
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,261,NEVER MARRIED,261
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,05-09,238,NEVER MARRIED,238
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,10-14,124,NEVER MARRIED,123
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,15-24,181,NEVER MARRIED,93
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,25-34,174,NEVER MARRIED,20
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,35-44,109,NEVER MARRIED,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,45-54,67,NEVER MARRIED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,55-64,41,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,65-74,31,NEVER MARRIED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20,NEVER MARRIED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,1246,MARRIED,470
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,261,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,05-09,238,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,10-14,124,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,15-24,181,MARRIED,87
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,25-34,174,MARRIED,152
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,35-44,109,MARRIED,99
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,45-54,67,MARRIED,64
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,55-64,41,MARRIED,36
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,65-74,31,MARRIED,19
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20,MARRIED,13
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,1246,WIDOWED,28
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,261,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,05-09,238,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,10-14,124,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,15-24,181,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,25-34,174,WIDOWED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,35-44,109,WIDOWED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,45-54,67,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,55-64,41,WIDOWED,5
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,65-74,31,WIDOWED,10
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20,WIDOWED,6
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,1246,DIVORCED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,261,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,05-09,238,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,10-14,124,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,15-24,181,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,25-34,174,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,35-44,109,DIVORCED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,45-54,67,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,55-64,41,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,65-74,31,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,20,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,ALL AGES,677,NEVER MARRIED,436
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,140,NEVER MARRIED,140
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,05-09,123,NEVER MARRIED,123
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,10-14,77,NEVER MARRIED,76
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,15-24,103,NEVER MARRIED,69
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,25-34,90,NEVER MARRIED,18
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,35-44,60,NEVER MARRIED,6
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,45-54,37,NEVER MARRIED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,55-64,21,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,65-74,17,NEVER MARRIED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,9,NEVER MARRIED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,ALL AGES,677,MARRIED,233
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,140,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,05-09,123,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,10-14,77,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,15-24,103,MARRIED,34
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,25-34,90,MARRIED,72
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,35-44,60,MARRIED,52
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,45-54,37,MARRIED,34
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,55-64,21,MARRIED,21
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,65-74,17,MARRIED,12
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,9,MARRIED,8
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,ALL AGES,677,WIDOWED,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,140,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,05-09,123,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,10-14,77,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,15-24,103,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,25-34,90,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,35-44,60,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,45-54,37,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,55-64,21,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,65-74,17,WIDOWED,4
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,9,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,ALL AGES,677,DIVORCED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,BELOW 5 YEARS,140,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,05-09,123,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,10-14,77,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,15-24,103,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,25-34,90,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,35-44,60,DIVORCED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,45-54,37,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,55-64,21,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,65-74,17,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,MALE,75 AND ABOVE,9,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,ALL AGES,569,NEVER MARRIED,311
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,121,NEVER MARRIED,121
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,05-09,115,NEVER MARRIED,115
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,10-14,47,NEVER MARRIED,47
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,15-24,78,NEVER MARRIED,24
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,25-34,84,NEVER MARRIED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,35-44,49,NEVER MARRIED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,45-54,30,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,55-64,20,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,65-74,14,NEVER MARRIED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,11,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,ALL AGES,569,MARRIED,237
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,121,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,05-09,115,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,10-14,47,MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,15-24,78,MARRIED,53
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,25-34,84,MARRIED,80
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,35-44,49,MARRIED,47
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,45-54,30,MARRIED,30
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,55-64,20,MARRIED,15
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,65-74,14,MARRIED,7
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,11,MARRIED,5
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,ALL AGES,569,WIDOWED,21
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,121,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,05-09,115,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,10-14,47,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,15-24,78,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,25-34,84,WIDOWED,2
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,35-44,49,WIDOWED,1
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,45-54,30,WIDOWED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,55-64,20,WIDOWED,5
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,65-74,14,WIDOWED,6
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,11,WIDOWED,6
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,ALL AGES,569,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,BELOW 5 YEARS,121,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,05-09,115,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,10-14,47,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,15-24,78,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,25-34,84,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,35-44,49,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,45-54,30,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,55-64,20,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,65-74,14,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,FEMALE,75 AND ABOVE,11,DIVORCED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,ALL AGES,0,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,BELOW 5 YEARS,0,NEVER MARRIED,0
PUNJAB,068,RAJANPUR DISTRICT,RAJANPUR DISTRICT,TOTAL,TRANSGENDER,05-09,0,NEVER MARRIED,0
