province_name,district_code,district_name,area_name,area_type,gender,household_head_relationship,age_group,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,1368659
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,HEAD,ALL AGES,218162
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,SPOUSE,ALL AGES,179047
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,ALL AGES,602760
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,ALL AGES,54787
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,ALL AGES,105001
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,ALL AGES,38247
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,ALL AGES,58192
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,OTHER RELATIVE,ALL AGES,94223
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,NON-RELATIVE,ALL AGES,18240
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,188252
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,HEAD,00 - 04,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,SPOUSE,00 - 04,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,SON/DAUGHTER,00 - 04,113143
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,DAUGHTER/SON IN LAW,00 - 04,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,GRAND SON/GRAND DAUGHTER,00 - 04,53030
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,FATHER/MOTHER,00 - 04,0
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,BROTHER/SISTER,00 - 04,541
