province_name,district_code,district_name,area_name,area_type,marital_status,household_head_relationship,gender,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,HEAD,ALL SEXES,218085
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,HEAD,MALE,192096
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,HEAD,FEMALE,25971
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,HEAD,TRANSGENDER,18
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SPOUSE,ALL SEXES,179047
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SPOUSE,MALE,7534
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SPOUSE,FEMALE,171513
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SPOUSE,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,ALL SEXES,227900
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,MALE,150563
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,FEMALE,77324
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,SON/DAUGHTER,TRANSGENDER,13
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,ALL SEXES,54787
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,MALE,1405
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,FEMALE,53382
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,ALL SEXES,7518
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,MALE,4151
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,FEMALE,3366
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,GRAND SON/GRAND DAUGHTER,TRANSGENDER,1
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,ALL SEXES,38247
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,MALE,10329
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,FEMALE,27918
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,ALL SEXES,52306
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,MALE,33722
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,FEMALE,18561
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,BROTHER/SISTER,TRANSGENDER,23
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,ALL SEXES,47576
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,MALE,15161
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,FEMALE,32353
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,OTHER RELATIVE,TRANSGENDER,62
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,ALL SEXES,10997
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,MALE,6816
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,FEMALE,4159
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TOTAL,NON-RELATIVE,TRANSGENDER,22
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,HEAD,ALL SEXES,8188
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,HEAD,MALE,7440
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,HEAD,FEMALE,730
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,HEAD,TRANSGENDER,18
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,ALL SEXES,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,MALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,FEMALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,ALL SEXES,164734
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,MALE,97209
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,FEMALE,67512
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,SON/DAUGHTER,TRANSGENDER,13
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,MALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,FEMALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,DAUGHTER/SON IN LAW,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,ALL SEXES,6497
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,MALE,3512
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,FEMALE,2984
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,GRAND SON/GRAND DAUGHTER,TRANSGENDER,1
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,ALL SEXES,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,MALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,FEMALE,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,FATHER/MOTHER,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,ALL SEXES,27363
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,MALE,16218
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,FEMALE,11122
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,BROTHER/SISTER,TRANSGENDER,23
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,ALL SEXES,13079
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,MALE,7388
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,FEMALE,5629
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,OTHER RELATIVE,TRANSGENDER,62
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,ALL SEXES,4595
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,MALE,3540
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,FEMALE,1033
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,NEVER MARRIED,NON-RELATIVE,TRANSGENDER,22
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,HEAD,ALL SEXES,186183
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,HEAD,MALE,173705
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,HEAD,FEMALE,12478
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,HEAD,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SPOUSE,ALL SEXES,179047
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SPOUSE,MALE,7534
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SPOUSE,FEMALE,171513
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SPOUSE,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,ALL SEXES,57256
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,MALE,51291
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,FEMALE,5965
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,SON/DAUGHTER,TRANSGENDER,NA
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,ALL SEXES,54260
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MARRIED,DAUGHTER/SON IN LAW,MALE,1383
