province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,987577,50.05,ILLITERATE,493291
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,987577,50.05,TOTAL LITERATE,494286
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,987577,50.05,FORMAL LITERATE,490181
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,ALL SEXES,987577,50.05,INFORMAL LITERATE,4105
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,502215,62.08,ILLITERATE,190417
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,502215,62.08,TOTAL LITERATE,311798
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,502215,62.08,FORMAL LITERATE,309873
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,MALE,502215,62.08,INFORMAL LITERATE,1925
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,485223,37.6,ILLITERATE,302774
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,485223,37.6,TOTAL LITERATE,182449
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,485223,37.6,FORMAL LITERATE,180271
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,FEMALE,485223,37.6,INFORMAL LITERATE,2178
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,28.06,ILLITERATE,100
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,28.06,TOTAL LITERATE,39
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,28.06,FORMAL LITERATE,37
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,TOTAL,TRANSGENDER,139,28.06,INFORMAL LITERATE,2
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,674222,43.26,ILLITERATE,382587
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,674222,43.26,TOTAL LITERATE,291635
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,674222,43.26,FORMAL LITERATE,288573
PUNJAB,058,CHINIOT DISTRICT,CHINIOT DISTRICT,RURAL,ALL SEXES,674222,43.26,INFORMAL LITERATE,3062
