province_name,district_code,district_name,area_name,area_type,household_sizes,number_of_rooms,total_housing_units_by_hh_size,percent_of_total_units_by_hh_size,rooms_per_housing_unit,total_housing_units_by_room_size,percent_of_total_units_by_room_size,persons_per_housing_unit,count
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,1,8892,2.96,1.46,91574,30.53,4.11,6206
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,1,41126,13.71,1.64,91574,30.53,4.11,22417
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,1,34175,11.39,1.83,91574,30.53,4.11,14979
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,1,39864,13.29,2,91574,30.53,4.11,13539
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,1,38857,12.95,2.16,91574,30.53,4.11,10937
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,1,36629,12.21,2.28,91574,30.53,4.11,8838
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,1,30616,10.21,2.41,91574,30.53,4.11,6300
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,1,24744,8.25,2.57,91574,30.53,4.11,4045
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,1,17531,5.84,2.74,91574,30.53,4.11,2206
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,1,27529,9.18,3.1,91574,30.53,4.11,2107
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,2,8892,2.96,1.46,111555,37.19,5.34,1928
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,2,41126,13.71,1.64,111555,37.19,5.34,14054
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,2,34175,11.39,1.83,111555,37.19,5.34,13173
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,2,39864,13.29,2,111555,37.19,5.34,16931
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,2,38857,12.95,2.16,111555,37.19,5.34,16337
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,2,36629,12.21,2.28,111555,37.19,5.34,14944
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,2,30616,10.21,2.41,111555,37.19,5.34,11869
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,2,24744,8.25,2.57,111555,37.19,5.34,8913
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,2,17531,5.84,2.74,111555,37.19,5.34,5930
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,2,27529,9.18,3.1,111555,37.19,5.34,7476
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,3,8892,2.96,1.46,61723,20.58,6.55,445
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,3,41126,13.71,1.64,61723,20.58,6.55,3246
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,3,34175,11.39,1.83,61723,20.58,6.55,4281
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,3,39864,13.29,2,61723,20.58,6.55,6648
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,3,38857,12.95,2.16,61723,20.58,6.55,8054
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,3,36629,12.21,2.28,61723,20.58,6.55,8710
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,3,30616,10.21,2.41,61723,20.58,6.55,8091
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,3,24744,8.25,2.57,61723,20.58,6.55,7417
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,3,17531,5.84,2.74,61723,20.58,6.55,5514
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,3,27529,9.18,3.1,61723,20.58,6.55,9317
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,4,8892,2.96,1.46,24093,8.03,7.21,170
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,4,41126,13.71,1.64,24093,8.03,7.21,855
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,4,34175,11.39,1.83,24093,8.03,7.21,1166
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,4,39864,13.29,2,24093,8.03,7.21,1981
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,4,38857,12.95,2.16,24093,8.03,7.21,2499
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,4,36629,12.21,2.28,24093,8.03,7.21,3042
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,4,30616,10.21,2.41,24093,8.03,7.21,3200
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,4,24744,8.25,2.57,24093,8.03,7.21,3150
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,4,17531,5.84,2.74,24093,8.03,7.21,2774
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,4,27529,9.18,3.1,24093,8.03,7.21,5256
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,5,8892,2.96,1.46,6073,2.02,7.86,53
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,5,41126,13.71,1.64,6073,2.02,7.86,185
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,5,34175,11.39,1.83,6073,2.02,7.86,252
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,5,39864,13.29,2,6073,2.02,7.86,385
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,5,38857,12.95,2.16,6073,2.02,7.86,542
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,5,36629,12.21,2.28,6073,2.02,7.86,626
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,5,30616,10.21,2.41,6073,2.02,7.86,677
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,5,24744,8.25,2.57,6073,2.02,7.86,738
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,5,17531,5.84,2.74,6073,2.02,7.86,661
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,5,27529,9.18,3.1,6073,2.02,7.86,1954
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,6,8892,2.96,1.46,2408,0.8,8.14,20
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,6,41126,13.71,1.64,2408,0.8,8.14,100
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,3 PERSONS,6,34175,11.39,1.83,2408,0.8,8.14,108
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,4 PERSONS,6,39864,13.29,2,2408,0.8,8.14,150
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,5 PERSONS,6,38857,12.95,2.16,2408,0.8,8.14,218
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,6 PERSONS,6,36629,12.21,2.28,2408,0.8,8.14,201
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,7 PERSONS,6,30616,10.21,2.41,2408,0.8,8.14,229
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,8 PERSONS,6,24744,8.25,2.57,2408,0.8,8.14,269
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,9 PERSONS,6,17531,5.84,2.74,2408,0.8,8.14,269
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,10 PERSONS AND ABOVE,6,27529,9.18,3.1,2408,0.8,8.14,844
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,1 PERSON,7,8892,2.96,1.46,1439,0.48,6.34,43
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,2 PERSONS,7,41126,13.71,1.64,1439,0.48,6.34,172
