province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1022718,29.78,ILLITERATE,718157
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,10 - 14,227290,38.87,ILLITERATE,138933
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,15 - 19,154356,36.06,ILLITERATE,98701
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,20 - 24,113237,34.11,ILLITERATE,74615
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,25 - 29,99007,28.99,ILLITERATE,70306
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,30 - 34,89677,28.87,ILLITERATE,63789
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,35 - 39,85913,27.52,ILLITERATE,62268
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,40 - 44,56091,23.92,ILLITERATE,42675
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,45 - 49,49341,19.99,ILLITERATE,39480
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,50 - 54,35586,20.21,ILLITERATE,28394
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,55 - 59,28592,14.59,ILLITERATE,24419
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,60 - 64,27712,12.62,ILLITERATE,24216
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,65 - 69,21454,11.06,ILLITERATE,19082
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,70 - 74,14921,10.26,ILLITERATE,13390
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,19541,8.45,ILLITERATE,17889
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1022718,29.78,TOTAL LITERATE,304561
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,10 - 14,227290,38.87,TOTAL LITERATE,88357
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,15 - 19,154356,36.06,TOTAL LITERATE,55655
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,20 - 24,113237,34.11,TOTAL LITERATE,38622
