province_name,district_code,district_name,area_name,area_type,gender_type,total_by_gender,percent_by_gender,housing_type,total_by_housing_type,percent_by_housing_type,count
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,1647036,100,REGULAR,299963,99.31,1633569
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,1647036,100,INSTITUTIONAL,2044,0.68,13352
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,1647036,100,HOMELESS,47,0.02,115
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,ALL SEXES,1647036,100,TOTAL,302054,100,1647036
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MALE,881018,53.49,REGULAR,299963,99.31,873168
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MALE,881018,53.49,INSTITUTIONAL,2044,0.68,7785
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MALE,881018,53.49,HOMELESS,47,0.02,65
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,MALE,881018,53.49,TOTAL,302054,100,881018
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,FEMALE,765862,46.5,REGULAR,299963,99.31,760251
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,FEMALE,765862,46.5,INSTITUTIONAL,2044,0.68,5561
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,FEMALE,765862,46.5,HOMELESS,47,0.02,50
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,FEMALE,765862,46.5,TOTAL,302054,100,765862
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TRANSGENDER,156,0.01,REGULAR,299963,99.31,150
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TRANSGENDER,156,0.01,INSTITUTIONAL,2044,0.68,6
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TRANSGENDER,156,0.01,HOMELESS,47,0.02,0
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,TOTAL,TRANSGENDER,156,0.01,TOTAL,302054,100,156
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,ALL SEXES,1514502,100,REGULAR,273027,99.28,1502515
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,ALL SEXES,1514502,100,INSTITUTIONAL,1937,0.7,11910
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,ALL SEXES,1514502,100,HOMELESS,40,0.01,77
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,ALL SEXES,1514502,100,TOTAL,275004,100,1514502
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MALE,810796,53.54,REGULAR,273027,99.28,804190
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MALE,810796,53.54,INSTITUTIONAL,1937,0.7,6562
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MALE,810796,53.54,HOMELESS,40,0.01,44
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,MALE,810796,53.54,TOTAL,275004,100,810796
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,FEMALE,703564,46.46,REGULAR,273027,99.28,698189
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,FEMALE,703564,46.46,INSTITUTIONAL,1937,0.7,5342
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,FEMALE,703564,46.46,HOMELESS,40,0.01,33
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,FEMALE,703564,46.46,TOTAL,275004,100,703564
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TRANSGENDER,142,0.01,REGULAR,273027,99.28,136
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TRANSGENDER,142,0.01,INSTITUTIONAL,1937,0.7,6
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TRANSGENDER,142,0.01,HOMELESS,40,0.01,0
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,RURAL,TRANSGENDER,142,0.01,TOTAL,275004,100,142
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,ALL SEXES,132534,100,REGULAR,26936,99.58,131054
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,ALL SEXES,132534,100,INSTITUTIONAL,107,0.4,1442
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,ALL SEXES,132534,100,HOMELESS,7,0.03,38
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,ALL SEXES,132534,100,TOTAL,27050,100,132534
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,MALE,70222,52.98,REGULAR,26936,99.58,68978
SINDH,099,THARPARKAR DISTRICT,THARPARKAR DISTRICT,URBAN,MALE,70222,52.98,INSTITUTIONAL,107,0.4,1223
