province_name,district_code,district_name,area_name,area_type,gender,nationality_status,age_group,count
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,TOTAL,ALL AGES,162766
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,PAKISTANI,ALL AGES,162301
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,ALL AGES,465
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,TOTAL,ALL AGES,111378
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,PAKISTANI,ALL AGES,111025
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,ALL AGES,353
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,TOTAL,ALL AGES,51388
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,PAKISTANI,ALL AGES,51276
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,ALL AGES,112
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,TOTAL,00 - 04,30095
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,PAKISTANI,00 - 04,29995
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,00 - 04,100
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,TOTAL,00 - 04,22161
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,PAKISTANI,00 - 04,22089
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,00 - 04,72
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,TOTAL,00 - 04,7934
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,PAKISTANI,00 - 04,7906
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,00 - 04,28
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,TOTAL,05 - 09,29172
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,PAKISTANI,05 - 09,29089
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,05 - 09,83
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,TOTAL,05 - 09,20743
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,PAKISTANI,05 - 09,20680
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,05 - 09,63
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,TOTAL,05 - 09,8429
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,PAKISTANI,05 - 09,8409
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,05 - 09,20
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,TOTAL,10 - 14,21773
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,PAKISTANI,10 - 14,21704
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,NON-PAKISTANI,10 - 14,69
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,TOTAL,10 - 14,14328
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,PAKISTANI,10 - 14,14275
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,RURAL,ALL SEXES,NON-PAKISTANI,10 - 14,53
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,TOTAL,10 - 14,7445
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,PAKISTANI,10 - 14,7429
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,URBAN,ALL SEXES,NON-PAKISTANI,10 - 14,16
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,TOTAL,15 - 19,16634
BALOCHISTAN,106,KHARAN DISTRICT,KHARAN DISTRICT,TOTAL,ALL SEXES,PAKISTANI,15 - 19,16585
