province_name,district_code,district_name,area_name,area_type,gender,total_population,literacy_ratio,literacy_status,count
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,23697,36.84,ILLITERATE,14968
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,23697,36.84,TOTAL LITERATE,8729
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,23697,36.84,FORMAL LITERATE,8477
FATA,038,FR TANK,FR TANK,TOTAL,ALL SEXES,23697,36.84,INFORMAL LITERATE,252
FATA,038,FR TANK,FR TANK,TOTAL,MALE,12177,54.39,ILLITERATE,5554
FATA,038,FR TANK,FR TANK,TOTAL,MALE,12177,54.39,TOTAL LITERATE,6623
FATA,038,FR TANK,FR TANK,TOTAL,MALE,12177,54.39,FORMAL LITERATE,6571
FATA,038,FR TANK,FR TANK,TOTAL,MALE,12177,54.39,INFORMAL LITERATE,52
FATA,038,FR TANK,FR TANK,TOTAL,FEMALE,11517,18.29,ILLITERATE,9411
FATA,038,FR TANK,FR TANK,TOTAL,FEMALE,11517,18.29,TOTAL LITERATE,2106
FATA,038,FR TANK,FR TANK,TOTAL,FEMALE,11517,18.29,FORMAL LITERATE,1906
FATA,038,FR TANK,FR TANK,TOTAL,FEMALE,11517,18.29,INFORMAL LITERATE,200
FATA,038,FR TANK,FR TANK,TOTAL,TRANSGENDER,3,0,ILLITERATE,3
FATA,038,FR TANK,FR TANK,TOTAL,TRANSGENDER,3,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,TOTAL,TRANSGENDER,3,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,TOTAL,TRANSGENDER,3,0,INFORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,RURAL,ALL SEXES,23697,36.84,ILLITERATE,14968
FATA,038,FR TANK,FR TANK,RURAL,ALL SEXES,23697,36.84,TOTAL LITERATE,8729
FATA,038,FR TANK,FR TANK,RURAL,ALL SEXES,23697,36.84,FORMAL LITERATE,8477
FATA,038,FR TANK,FR TANK,RURAL,ALL SEXES,23697,36.84,INFORMAL LITERATE,252
FATA,038,FR TANK,FR TANK,RURAL,MALE,12177,54.39,ILLITERATE,5554
FATA,038,FR TANK,FR TANK,RURAL,MALE,12177,54.39,TOTAL LITERATE,6623
FATA,038,FR TANK,FR TANK,RURAL,MALE,12177,54.39,FORMAL LITERATE,6571
FATA,038,FR TANK,FR TANK,RURAL,MALE,12177,54.39,INFORMAL LITERATE,52
FATA,038,FR TANK,FR TANK,RURAL,FEMALE,11517,18.29,ILLITERATE,9411
FATA,038,FR TANK,FR TANK,RURAL,FEMALE,11517,18.29,TOTAL LITERATE,2106
FATA,038,FR TANK,FR TANK,RURAL,FEMALE,11517,18.29,FORMAL LITERATE,1906
FATA,038,FR TANK,FR TANK,RURAL,FEMALE,11517,18.29,INFORMAL LITERATE,200
FATA,038,FR TANK,FR TANK,RURAL,TRANSGENDER,3,0,ILLITERATE,3
FATA,038,FR TANK,FR TANK,RURAL,TRANSGENDER,3,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,RURAL,TRANSGENDER,3,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,RURAL,TRANSGENDER,3,0,INFORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,ALL SEXES,0,0,ILLITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,ALL SEXES,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,ALL SEXES,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,ALL SEXES,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,MALE,0,0,ILLITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,MALE,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,MALE,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,MALE,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,FEMALE,0,0,ILLITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,FEMALE,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,FEMALE,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,FEMALE,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,TRANSGENDER,0,0,ILLITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,FR TANK,URBAN,TRANSGENDER,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,ALL SEXES,23697,36.84,ILLITERATE,14968
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,ALL SEXES,23697,36.84,TOTAL LITERATE,8729
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,ALL SEXES,23697,36.84,FORMAL LITERATE,8477
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,ALL SEXES,23697,36.84,INFORMAL LITERATE,252
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,MALE,12177,54.39,ILLITERATE,5554
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,MALE,12177,54.39,TOTAL LITERATE,6623
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,MALE,12177,54.39,FORMAL LITERATE,6571
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,MALE,12177,54.39,INFORMAL LITERATE,52
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,FEMALE,11517,18.29,ILLITERATE,9411
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,FEMALE,11517,18.29,TOTAL LITERATE,2106
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,FEMALE,11517,18.29,FORMAL LITERATE,1906
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,FEMALE,11517,18.29,INFORMAL LITERATE,200
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,TRANSGENDER,3,0,ILLITERATE,3
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,TRANSGENDER,3,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,TRANSGENDER,3,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,TOTAL,TRANSGENDER,3,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,ALL SEXES,23697,36.84,ILLITERATE,14968
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,ALL SEXES,23697,36.84,TOTAL LITERATE,8729
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,ALL SEXES,23697,36.84,FORMAL LITERATE,8477
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,ALL SEXES,23697,36.84,INFORMAL LITERATE,252
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,MALE,12177,54.39,ILLITERATE,5554
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,MALE,12177,54.39,TOTAL LITERATE,6623
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,MALE,12177,54.39,FORMAL LITERATE,6571
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,MALE,12177,54.39,INFORMAL LITERATE,52
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,FEMALE,11517,18.29,ILLITERATE,9411
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,FEMALE,11517,18.29,TOTAL LITERATE,2106
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,FEMALE,11517,18.29,FORMAL LITERATE,1906
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,FEMALE,11517,18.29,INFORMAL LITERATE,200
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,TRANSGENDER,3,0,ILLITERATE,3
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,TRANSGENDER,3,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,TRANSGENDER,3,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,RURAL,TRANSGENDER,3,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,ALL SEXES,0,0,ILLITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,ALL SEXES,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,ALL SEXES,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,ALL SEXES,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,MALE,0,0,ILLITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,MALE,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,MALE,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,MALE,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,FEMALE,0,0,ILLITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,FEMALE,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,FEMALE,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,FEMALE,0,0,INFORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,TRANSGENDER,0,0,ILLITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,TRANSGENDER,0,0,TOTAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,TRANSGENDER,0,0,FORMAL LITERATE,0
FATA,038,FR TANK,TRIBAL AREA ADJ. TANK DISTRICT,URBAN,TRANSGENDER,0,0,INFORMAL LITERATE,0
