province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,ALL AGES,273,NEVER MARRIED,178
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,50,NEVER MARRIED,50
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,05-09,39,NEVER MARRIED,39
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,10-14,59,NEVER MARRIED,58
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,15-24,49,NEVER MARRIED,19
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,25-34,28,NEVER MARRIED,5
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,35-44,19,NEVER MARRIED,2
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,45-54,13,NEVER MARRIED,2
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,55-64,8,NEVER MARRIED,3
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,65-74,3,NEVER MARRIED,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,5,NEVER MARRIED,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,ALL AGES,273,MARRIED,87
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,50,MARRIED,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,05-09,39,MARRIED,0
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,10-14,59,MARRIED,1
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,15-24,49,MARRIED,29
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,25-34,28,MARRIED,23
KHYBER PAKTUNKHWA,003,DERA ISMAIL KHAN DISTRICT,DERA ISMAIL KHAN DISTRICT,TOTAL,ALL SEXES,35-44,19,MARRIED,17
