province_name,district_code,district_name,area_name,area_type,gender,mother_tongue,count
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL,68506
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,URDU,735
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,PUNJABI,13
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,SINDHI,151
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,PUSHTO,66890
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,BALOCHI,155
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,KASHMIRI,12
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,SARAIKI,418
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,HINDKO,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,BRAHVI,90
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,OTHER,39
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL,35356
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,URDU,372
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,PUNJABI,10
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,SINDHI,78
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,PUSHTO,34505
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,BALOCHI,72
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,KASHMIRI,9
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,SARAIKI,228
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,HINDKO,2
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,BRAHVI,42
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,OTHER,38
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL,33146
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,URDU,363
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,PUNJABI,3
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,SINDHI,73
