province_name,district_code,district_name,area_name,area_type,gender,cnic_status,age_group,count
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,18 AND ABOVE,29401
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,18 AND ABOVE,21948
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 AND ABOVE,7453
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,18 AND ABOVE,14580
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,18 AND ABOVE,12893
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,18 AND ABOVE,1687
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,18 AND ABOVE,14817
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,18 AND ABOVE,9055
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,18 AND ABOVE,5762
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,18 AND ABOVE,4
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,18 AND ABOVE,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 AND ABOVE,4
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,18 - 19,2581
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,18 - 19,1033
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,18 - 19,1548
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,18 - 19,1396
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,18 - 19,767
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,18 - 19,629
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,18 - 19,1185
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,18 - 19,266
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,18 - 19,919
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,18 - 19,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,18 - 19,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,18 - 19,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,20 - 24,5117
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,20 - 24,3277
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,20 - 24,1840
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,20 - 24,2533
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,20 - 24,2111
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,20 - 24,422
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,20 - 24,2583
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,20 - 24,1166
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,20 - 24,1417
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,20 - 24,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,20 - 24,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,20 - 24,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,25 - 29,4812
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,25 - 29,3698
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,25 - 29,1114
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,25 - 29,2289
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,25 - 29,2090
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,25 - 29,199
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,25 - 29,2522
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,25 - 29,1608
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,25 - 29,914
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,25 - 29,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,25 - 29,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,25 - 29,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,30 - 34,3666
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,30 - 34,2953
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,30 - 34,713
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,30 - 34,1840
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,30 - 34,1724
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,30 - 34,116
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,30 - 34,1826
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,30 - 34,1229
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,30 - 34,597
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,30 - 34,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,30 - 34,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,30 - 34,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,35 - 39,2607
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,35 - 39,2193
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,35 - 39,414
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,35 - 39,1277
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,35 - 39,1228
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,35 - 39,49
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,35 - 39,1329
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,35 - 39,965
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,35 - 39,364
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,35 - 39,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,35 - 39,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,35 - 39,1
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,40 - 44,2300
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,40 - 44,1914
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,40 - 44,386
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,40 - 44,1068
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,40 - 44,1024
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,40 - 44,44
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,40 - 44,1232
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,40 - 44,890
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,40 - 44,342
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,40 - 44,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,40 - 44,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,40 - 44,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,45 - 49,1861
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,45 - 49,1632
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,45 - 49,229
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,45 - 49,950
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,45 - 49,925
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,45 - 49,25
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,45 - 49,911
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,45 - 49,707
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,45 - 49,204
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,45 - 49,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,45 - 49,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,45 - 49,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,50 - 54,1755
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,50 - 54,1476
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,50 - 54,279
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,50 - 54,859
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,50 - 54,836
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,50 - 54,23
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,50 - 54,896
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,50 - 54,640
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,50 - 54,256
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,50 - 54,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,50 - 54,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,50 - 54,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,55 - 59,1311
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,55 - 59,1171
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,55 - 59,140
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,TOTAL POPULATION,55 - 59,698
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC OBTAINED,55 - 59,673
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,MALE,CNIC NOT OBTAINED,55 - 59,25
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,TOTAL POPULATION,55 - 59,613
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC OBTAINED,55 - 59,498
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,FEMALE,CNIC NOT OBTAINED,55 - 59,115
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,TOTAL POPULATION,55 - 59,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC OBTAINED,55 - 59,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,TRANSGENDER,CNIC NOT OBTAINED,55 - 59,0
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,TOTAL POPULATION,60 - 64,1236
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC OBTAINED,60 - 64,985
FATA,034,FR D.I.KHAN,FR D.I.KHAN,TOTAL,ALL SEXES,CNIC NOT OBTAINED,60 - 64,251
