province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,marital_status,count
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,479,NEVER MARRIED,260
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,74,NEVER MARRIED,74
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,05-09,62,NEVER MARRIED,62
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10-14,59,NEVER MARRIED,56
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,15-24,76,NEVER MARRIED,36
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,25-34,69,NEVER MARRIED,14
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,35-44,68,NEVER MARRIED,9
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,45-54,34,NEVER MARRIED,5
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,55-64,14,NEVER MARRIED,2
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,65-74,14,NEVER MARRIED,1
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,9,NEVER MARRIED,1
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,ALL AGES,479,MARRIED,190
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,BELOW 5 YEARS,74,MARRIED,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,05-09,62,MARRIED,0
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,10-14,59,MARRIED,3
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,15-24,76,MARRIED,40
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,25-34,69,MARRIED,54
PUNJAB,065,BAHAWALPUR DISTRICT,BAHAWALPUR DISTRICT,TOTAL,ALL SEXES,35-44,68,MARRIED,55
