province_name,district_code,district_name,area_name,area_type,gender,marital_status,age_group,count
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,15 AND ABOVE,158339
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,15-19,30391
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,20-24,21931
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,25-29,21024
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,30-34,18601
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,35-39,16204
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,40-44,11379
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,45-49,10181
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,50-54,8150
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,55-59,5931
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,60-64,5400
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,65-69,3657
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,70-74,2511
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,TOTAL,75 AND ABOVE,2979
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15 AND ABOVE,46097
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,15-19,26212
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,20-24,10641
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,25-29,4974
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,30-34,2041
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,35-39,969
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,40-44,405
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,45-49,185
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,50-54,138
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,55-59,88
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,60-64,143
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,65-69,135
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,70-74,56
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,NEVER MARRIED,75 AND ABOVE,110
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,ALL SEXES,MARRIED,15 AND ABOVE,105064
