province_name,district_code,district_name,area_name,locality_size,locality_count,gender,total_population
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,322,ALL SEXES,258952
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,322,MALE,137461
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,322,FEMALE,121486
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,TOTAL,322,TRANSGENDER,5
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"5,000 AND ABOVE",3,ALL SEXES,24579
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"5,000 AND ABOVE",3,MALE,13143
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"5,000 AND ABOVE",3,FEMALE,11436
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"5,000 AND ABOVE",3,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"2,000 - 4,999",29,ALL SEXES,84556
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"2,000 - 4,999",29,MALE,45183
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"2,000 - 4,999",29,FEMALE,39372
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"2,000 - 4,999",29,TRANSGENDER,1
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"1,000 - 1,999",49,ALL SEXES,69632
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"1,000 - 1,999",49,MALE,37044
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"1,000 - 1,999",49,FEMALE,32588
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,"1,000 - 1,999",49,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,500 - 999,66,ALL SEXES,47450
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,500 - 999,66,MALE,24953
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,500 - 999,66,FEMALE,22495
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,500 - 999,66,TRANSGENDER,2
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,200 - 499,76,ALL SEXES,24608
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,200 - 499,76,MALE,12840
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,200 - 499,76,FEMALE,11767
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,200 - 499,76,TRANSGENDER,1
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,LESS THAN 200,78,ALL SEXES,8127
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,LESS THAN 200,78,MALE,4298
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,LESS THAN 200,78,FEMALE,3828
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,LESS THAN 200,78,TRANSGENDER,1
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,UN-INHABITED,21,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,UN-INHABITED,21,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,UN-INHABITED,21,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,KACHHI DISTRICT,UN-INHABITED,21,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,71,ALL SEXES,43341
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,71,MALE,22595
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,71,FEMALE,20746
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,TOTAL,71,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"5,000 AND ABOVE",0,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"5,000 AND ABOVE",0,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"5,000 AND ABOVE",0,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"5,000 AND ABOVE",0,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"2,000 - 4,999",2,ALL SEXES,7182
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"2,000 - 4,999",2,MALE,3759
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"2,000 - 4,999",2,FEMALE,3423
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"2,000 - 4,999",2,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"1,000 - 1,999",12,ALL SEXES,16167
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"1,000 - 1,999",12,MALE,8406
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"1,000 - 1,999",12,FEMALE,7761
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,"1,000 - 1,999",12,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,500 - 999,15,ALL SEXES,10675
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,500 - 999,15,MALE,5597
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,500 - 999,15,FEMALE,5078
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,500 - 999,15,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,200 - 499,20,ALL SEXES,6864
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,200 - 499,20,MALE,3544
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,200 - 499,20,FEMALE,3320
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,200 - 499,20,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,LESS THAN 200,20,ALL SEXES,2453
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,LESS THAN 200,20,MALE,1289
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,LESS THAN 200,20,FEMALE,1164
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,LESS THAN 200,20,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,UN-INHABITED,2,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,UN-INHABITED,2,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,UN-INHABITED,2,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BALANARI SUB-TEHSIL,UN-INHABITED,2,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,141,ALL SEXES,56859
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,141,MALE,29740
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,141,FEMALE,27115
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,TOTAL,141,TRANSGENDER,4
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"5,000 AND ABOVE",0,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"5,000 AND ABOVE",0,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"5,000 AND ABOVE",0,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"5,000 AND ABOVE",0,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"2,000 - 4,999",6,ALL SEXES,17671
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"2,000 - 4,999",6,MALE,9196
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"2,000 - 4,999",6,FEMALE,8475
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"2,000 - 4,999",6,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"1,000 - 1,999",6,ALL SEXES,7302
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"1,000 - 1,999",6,MALE,3817
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"1,000 - 1,999",6,FEMALE,3485
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,"1,000 - 1,999",6,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,500 - 999,22,ALL SEXES,14579
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,500 - 999,22,MALE,7601
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,500 - 999,22,FEMALE,6976
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,500 - 999,22,TRANSGENDER,2
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,200 - 499,39,ALL SEXES,12343
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,200 - 499,39,MALE,6487
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,200 - 499,39,FEMALE,5855
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,200 - 499,39,TRANSGENDER,1
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,LESS THAN 200,51,ALL SEXES,4964
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,LESS THAN 200,51,MALE,2639
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,LESS THAN 200,51,FEMALE,2324
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,LESS THAN 200,51,TRANSGENDER,1
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,UN-INHABITED,17,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,UN-INHABITED,17,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,UN-INHABITED,17,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,BHAG TEHSIL,UN-INHABITED,17,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,32,ALL SEXES,27149
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,32,MALE,14145
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,32,FEMALE,13004
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,TOTAL,32,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"5,000 AND ABOVE",0,ALL SEXES,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"5,000 AND ABOVE",0,MALE,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"5,000 AND ABOVE",0,FEMALE,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"5,000 AND ABOVE",0,TRANSGENDER,0
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"2,000 - 4,999",3,ALL SEXES,7215
BALOCHISTAN,116,KACHHI DISTRICT,DHADAR TEHSIL,"2,000 - 4,999",3,MALE,3812
