province_name,district_code,district_name,area_name,area_type,gender,age_group,total_population,literacy_ratio,literacy_status,count
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1169522,59.06,ILLITERATE,478791
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 - 14,205692,83.35,ILLITERATE,34258
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,15 - 19,185154,77.51,ILLITERATE,41643
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,20 - 24,146015,67.86,ILLITERATE,46928
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,25 - 29,125168,59.79,ILLITERATE,50330
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,30 - 34,101463,55.61,ILLITERATE,45035
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,35 - 39,82209,49.87,ILLITERATE,41212
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,40 - 44,73050,44.07,ILLITERATE,40857
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,45 - 49,59304,36.56,ILLITERATE,37621
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,50 - 54,50760,32.4,ILLITERATE,34313
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,55 - 59,38726,30.16,ILLITERATE,27048
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,60 - 64,37532,26.13,ILLITERATE,27724
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,65 - 69,25309,22.77,ILLITERATE,19546
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,70 - 74,18059,19.75,ILLITERATE,14492
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,21081,15.64,ILLITERATE,17784
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1169522,59.06,TOTAL LITERATE,690731
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 - 14,205692,83.35,TOTAL LITERATE,171434
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,15 - 19,185154,77.51,TOTAL LITERATE,143511
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,20 - 24,146015,67.86,TOTAL LITERATE,99087
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,25 - 29,125168,59.79,TOTAL LITERATE,74838
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,30 - 34,101463,55.61,TOTAL LITERATE,56428
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,35 - 39,82209,49.87,TOTAL LITERATE,40997
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,40 - 44,73050,44.07,TOTAL LITERATE,32193
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,45 - 49,59304,36.56,TOTAL LITERATE,21683
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,50 - 54,50760,32.4,TOTAL LITERATE,16447
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,55 - 59,38726,30.16,TOTAL LITERATE,11678
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,60 - 64,37532,26.13,TOTAL LITERATE,9808
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,65 - 69,25309,22.77,TOTAL LITERATE,5763
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,70 - 74,18059,19.75,TOTAL LITERATE,3567
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,75 AND ABOVE,21081,15.64,TOTAL LITERATE,3297
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 AND ABOVE,1169522,59.06,FORMAL LITERATE,679126
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,10 - 14,205692,83.35,FORMAL LITERATE,170864
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,15 - 19,185154,77.51,FORMAL LITERATE,142541
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,20 - 24,146015,67.86,FORMAL LITERATE,97837
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,25 - 29,125168,59.79,FORMAL LITERATE,73495
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,30 - 34,101463,55.61,FORMAL LITERATE,55223
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,35 - 39,82209,49.87,FORMAL LITERATE,39932
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,40 - 44,73050,44.07,FORMAL LITERATE,31139
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,45 - 49,59304,36.56,FORMAL LITERATE,20793
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,50 - 54,50760,32.4,FORMAL LITERATE,15619
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,55 - 59,38726,30.16,FORMAL LITERATE,11015
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,60 - 64,37532,26.13,FORMAL LITERATE,9147
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,65 - 69,25309,22.77,FORMAL LITERATE,5345
KHYBER PAKTUNKHWA,015,SWABI DISTRICT,SWABI DISTRICT,TOTAL,ALL SEXES,70 - 74,18059,19.75,FORMAL LITERATE,3255
