province_name,district_code,district_name,area_name,area_type,gender,religious_affiliation,count
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,TOTAL,2003368
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,MUSLIM,1911877
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,CHRISTIAN,86847
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,HINDU,562
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,AHMADI,2738
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,SCHEDULED CASTES,175
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,ALL SEXES,OTHERS,1169
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,TOTAL,1052328
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,MUSLIM,1005296
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,CHRISTIAN,44425
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,HINDU,339
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,AHMADI,1354
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,SCHEDULED CASTES,138
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,MALE,OTHERS,776
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,TOTAL,950760
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,MUSLIM,906312
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,CHRISTIAN,42415
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,HINDU,223
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,AHMADI,1383
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,SCHEDULED CASTES,37
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,FEMALE,OTHERS,390
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,TOTAL,280
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,MUSLIM,269
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,CHRISTIAN,7
ISLAMABAD CAPITAL TERRITORY,135,ISLAMABAD,ISLAMABAD DISTRICT,TOTAL,TRANSGENDER,HINDU,0
